===== wnba_2007_totals.txt =====
Player,Team,Pos,G,MP,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Nicole Ohlde,MIN,F-C,34,922,34,34,922,128,342,",374",0,0,0,128,342,",374",136,161,",845",69,208,56,17,20,82,127,392
Sue Bird*,SEA,G,29,919,29,29,919,118,276,",428",45,133,",338",73,143,",510",22,26,",846",8,57,143,43,8,67,46,303
Tully Bevilaqua,IND,G,34,901,34,34,901,66,150,",440",33,89,",371",33,61,",541",15,22,",682",15,75,92,56,2,53,88,180
Armintie Herrington,CHI,G,34,893,34,34,893,95,232,",409",1,3,",333",94,229,",410",78,151,",517",83,204,99,40,7,59,67,269
Michelle Snow,HOU,C,34,892,34,34,892,140,284,",493",0,0,0,140,284,",493",86,112,",768",78,230,47,18,35,91,107,366
Marta Fernandez,LAS,G,34,891,34,20,891,107,282,",379",12,49,",245",95,233,",408",71,89,",798",12,72,101,36,14,90,31,297
Erin Thorn,NYL,G,29,883,29,29,883,104,245,",424",48,123,",390",56,122,",459",25,34,",735",17,87,73,25,1,48,40,281
Kristen Mann,MIN,F,34,882,34,17,882,96,256,",375",37,106,",349",59,150,",393",29,37,",784",39,122,43,31,7,27,81,258
Tamika Whitmore,IND,F,34,880,34,25,880,139,335,",415",21,70,",300",118,265,",445",71,93,",763",45,170,51,20,11,84,86,370
Tammy Sutton-Brown,IND,C,34,860,34,33,860,149,307,",485",0,0,0,149,307,",485",111,155,",716",66,184,30,35,47,85,115,409
Plenette Pierson,DET,F,34,858,34,0,858,149,312,",478",0,5,",000",149,307,",485",98,130,",754",70,197,59,26,29,79,110,396
Vickie Johnson,SAS,G-F,30,852,30,29,852,95,214,",444",21,49,",429",74,165,",448",32,39,",821",51,144,104,34,8,36,46,243
Taj McWilliams-Franklin,LAS,F-C,29,851,29,27,851,125,255,",490",3,13,",231",122,242,",504",68,88,",773",69,170,49,34,30,50,75,321
Stacey Dales,CHI,F,31,845,31,30,845,109,314,",347",68,201,",338",41,113,",363",33,39,",846",14,55,83,20,0,57,53,319
Svetlana Abrosimova,MIN,F,34,843,34,29,843,132,298,",443",45,101,",446",87,197,",442",36,43,",837",53,150,85,44,4,68,86,345
Tan White,IND,G,34,841,34,9,841,136,352,",386",43,127,",339",93,225,",413",53,63,",841",25,90,65,36,10,100,76,368
Monique Currie,TOT,F,33,832,33,24,832,106,241,",440",14,41,",341",92,200,",460",128,163,",785",45,133,58,24,7,51,95,354
Sidney Spencer,LAS,G,34,828,34,22,828,118,300,",393",54,123,",439",64,177,",362",37,42,",881",48,138,42,27,11,35,86,327
Anna DeForge,IND,G,34,795,34,34,795,112,268,",418",43,105,",410",69,163,",423",29,32,",906",28,111,52,26,4,46,36,296
Dominique Canty,CHI,G,30,776,30,27,776,87,241,",361",4,16,",250",83,225,",369",81,115,",704",19,64,123,30,4,57,42,259
Kara Lawson,SAC,G,34,774,34,0,774,128,340,",376",45,133,",338",83,207,",401",74,88,",841",24,80,67,29,8,49,49,375
Ruth Riley,SAS,C,30,773,30,29,773,72,194,",371",5,27,",185",67,167,",401",27,29,",931",32,148,37,27,59,69,114,176
Mwadi Mabika,LAS,G,33,762,33,23,762,94,258,",364",36,116,",310",58,142,",408",43,57,",754",16,126,72,28,4,73,90,267
Jia Perkins,CHI,G,33,762,33,5,762,153,330,",464",39,90,",433",114,240,",475",41,53,",774",30,110,75,50,7,51,65,386
Nykesha Sales,CON,F-G,26,762,26,25,762,123,314,",392",23,71,",324",100,243,",412",72,82,",878",33,105,82,36,11,57,59,341
Ashley Battle,NYL,F,34,757,34,5,757,89,244,",365",29,93,",312",60,151,",397",45,58,",776",32,126,56,35,2,48,50,252
Ticha Penicheiro,SAC,G,32,757,32,32,757,59,188,",314",3,14,",214",56,174,",322",60,73,",822",18,83,144,49,1,60,59,181
Nikki Teasley,WAS,G,33,746,33,33,746,51,152,",336",28,85,",329",23,67,",343",42,45,",933",19,73,109,23,6,62,80,172
Yolanda Griffith*,SAC,C-F,32,738,32,32,738,107,213,",502",0,0,0,107,213,",502",75,114,",658",63,147,47,33,12,65,97,289
Camille Smith,SAS,F,34,711,34,7,711,54,131,",412",3,11,",273",51,120,",425",21,40,",525",57,152,23,30,11,40,70,132
Janell Burse,SEA,C,29,709,29,29,709,93,209,",445",0,1,",000",93,208,",447",70,101,",693",67,154,22,13,28,58,86,256
Chelsea Newton,SAC,G,34,696,34,34,696,74,197,",376",11,33,",333",63,164,",384",60,78,",769",28,62,46,31,6,42,96,219
Helen Darling,SAS,G,33,684,33,19,684,46,120,",383",15,41,",366",31,79,",392",27,35,",771",7,69,103,45,1,53,84,134
Crystal Smith,HOU,G,27,683,27,23,683,62,156,",397",27,70,",386",35,86,",407",19,21,",905",12,53,72,34,3,56,50,170
Tamika Catchings*,IND,F,21,678,21,21,678,108,259,",417",23,74,",311",85,185,",459",109,133,",820",54,189,98,66,22,62,64,348
Janel McCarville,NYL,F-C,32,677,32,21,677,136,249,",546",0,1,",000",136,248,",548",60,72,",833",45,152,36,39,20,79,72,332
Noelle Quinn,MIN,G,34,670,34,19,670,37,124,",298",7,38,",184",30,86,",349",15,24,",625",18,89,148,29,13,67,40,96
Margo Dydek,CON,C,32,643,32,30,643,91,187,",487",2,5,",400",89,182,",489",30,38,",789",37,209,31,12,66,51,75,214
Christi Thomas,LAS,F-C,34,640,34,19,640,114,237,",481",6,17,",353",108,220,",491",53,70,",757",66,179,18,22,9,46,119,287
Murriel Page,LAS,F,34,627,34,8,627,71,170,",418",2,10,",200",69,160,",431",19,24,",792",33,111,45,14,9,25,68,163
Adrian Williams-Strong,SAC,C-F,34,609,34,2,609,85,179,",475",0,0,0,85,179,",475",41,52,",788",61,152,28,22,6,57,65,211
Lindsey Harding,MIN,G,20,602,20,20,602,86,243,",354",8,35,",229",78,208,",375",53,78,",679",15,87,78,20,6,47,44,233
Sheri Sam,IND,G-F,33,591,33,4,591,63,186,",339",9,33,",273",54,153,",353",29,42,",690",35,97,42,29,6,39,58,164
Ebony Hoffman,IND,F,34,582,34,10,582,57,128,",445",2,5,",400",55,123,",447",28,34,",824",40,137,26,21,18,41,69,144
Shannon Johnson,DET,G,33,559,33,8,559,57,166,",343",29,70,",414",28,96,",292",50,61,",820",18,61,56,20,2,40,68,193
Shanna Zolman,SAS,G,34,548,34,1,548,107,272,",393",74,181,",409",33,91,",363",26,29,",897",4,46,27,14,2,40,35,314
Tanisha Wright,SEA,G,34,547,34,5,547,50,125,",400",6,22,",273",44,103,",427",33,39,",846",17,43,69,31,2,55,56,139
Kara Braxton,DET,C-F,31,545,31,20,545,84,188,",447",0,0,0,84,188,",447",39,58,",672",54,166,16,14,16,62,91,207
Kristin Haynie,SAC,G,34,545,34,2,545,48,136,",353",22,45,",489",26,91,",286",8,10,",800",8,37,70,18,6,68,43,126
Kelly Schumacher,PHO,C,34,543,34,0,543,57,125,",456",3,7,",429",54,118,",458",34,46,",739",29,147,12,17,25,34,66,151
Scholanda Dorrell,SAC,G,34,525,34,0,525,69,170,",406",8,32,",250",61,138,",442",50,70,",714",23,48,30,37,10,46,55,196
Kristen Rasmussen,CON,F,33,522,33,3,522,41,99,",414",15,27,",556",26,72,",361",17,21,",810",35,91,29,11,5,35,54,114
Brooke Wyckoff,CHI,F,34,520,34,7,520,32,85,",376",24,67,",358",8,18,",444",10,13,",769",24,108,47,20,18,27,81,98
Sancho Lyttle,HOU,F,31,506,31,25,506,77,156,",494",0,0,0,77,156,",494",29,51,",569",66,164,30,37,20,40,62,183
Sherill Baker,TOT,G,27,505,27,11,505,65,194,",335",8,34,",235",57,160,",356",70,84,",833",17,70,77,36,2,65,59,208
Erin Perperoglou,SAS,F,18,499,18,11,499,66,143,",462",9,34,",265",57,109,",523",62,76,",816",33,109,40,35,13,44,60,203
Tamecka Dixon,HOU,G,18,490,18,0,490,90,205,",439",5,17,",294",85,188,",452",31,36,",861",12,57,57,24,6,38,42,216
Kelly Mazzante,PHO,G,34,488,34,3,488,64,165,",388",39,114,",342",25,51,",490",15,15,"1,000",11,56,38,26,2,20,28,182
LaToya Thomas,LAS,F,27,487,27,7,487,77,174,",443",16,38,",421",61,136,",449",38,46,",826",27,61,32,9,7,29,63,208
Evanthia Maltsi,CON,G-F,26,482,26,7,482,53,140,",379",32,77,",416",21,63,",333",9,12,",750",16,66,39,20,2,26,39,147
Marie Ferdinand-Harris,SAS,G,34,481,34,12,481,61,170,",359",6,27,",222",55,143,",385",36,40,",900",33,81,28,19,3,37,55,164
Tiffany Jackson-Jones,NYL,F,34,474,34,0,474,64,154,",416",0,0,0,64,154,",416",45,79,",570",31,104,19,23,12,49,66,173
Wendy Palmer,SEA,F,34,474,34,3,474,55,132,",417",3,21,",143",52,111,",468",43,55,",782",44,145,17,15,7,36,75,156
Cheryl Ford,DET,F,15,460,15,15,460,71,143,",497",0,0,0,71,143,",497",53,83,",639",48,168,22,28,11,42,54,195
Coco Miller,WAS,G,30,455,30,2,455,47,116,",405",10,25,",400",37,91,",407",16,16,"1,000",20,49,25,19,2,29,45,120
K.B. Sharp,IND,G,34,454,34,0,454,40,97,",412",8,28,",286",32,69,",464",21,29,",724",10,32,49,13,0,26,17,109
Katie Mattera,DET,C,34,447,34,12,447,69,131,",527",0,0,0,69,131,",527",39,53,",736",55,166,7,7,25,40,77,177
Jessica Moore,LAS,F-C,28,440,28,17,440,48,120,",400",0,0,0,48,120,",400",27,42,",643",36,87,18,6,6,33,64,123
Katie Gearlds,SEA,G-F,33,437,33,0,437,44,114,",386",22,64,",344",22,50,",440",22,25,",880",16,53,24,12,6,20,22,132
Tiffany Stansbury,MIN,F-C,30,437,30,14,437,55,120,",458",0,0,0,55,120,",458",20,39,",513",50,130,15,13,11,29,78,130
Shay Murphy,MIN,G,32,436,32,0,436,54,145,",372",18,66,",273",36,79,",456",39,46,",848",50,104,17,19,8,20,48,165
Nikki Blue,WAS,G,30,420,30,1,420,35,108,",324",6,27,",222",29,81,",358",31,37,",838",13,63,48,22,5,37,55,107
Jamie Carey,CON,G,33,419,33,0,419,37,101,",366",32,71,",451",5,30,",167",6,8,",750",1,30,30,4,0,16,30,112
Ashley Robinson,SEA,C,33,409,33,5,409,22,63,",349",0,1,",000",22,62,",355",4,15,",267",30,100,14,16,25,26,57,48
Tamara James,WAS,G-F,31,401,31,9,401,52,134,",388",18,50,",360",34,84,",405",45,53,",849",15,49,34,25,4,28,43,167
Erika de Souza,CON,F-C,32,391,32,2,391,63,118,",534",0,0,0,63,118,",534",10,21,",476",37,97,14,7,29,35,55,136
Jessica Davenport,NYL,C,33,382,33,13,382,61,137,",445",0,1,",000",61,136,",449",54,66,",818",22,88,9,7,29,44,65,176
Kiesha Brown,TOT,G,30,356,30,0,356,41,108,",380",19,43,",442",22,65,",338",41,48,",854",10,44,50,13,4,27,26,142
Kathrin Ress,MIN,F,28,348,28,1,348,31,78,",397",2,4,",500",29,74,",392",21,29,",724",39,71,16,8,4,37,69,85
Belinda Snell,PHO,G,30,343,30,2,343,37,106,",349",26,79,",329",11,27,",407",7,11,",636",12,46,44,20,4,18,31,107
Roneeka Hodges,HOU,G,29,331,29,4,331,31,111,",279",20,67,",299",11,44,",250",20,22,",909",8,30,27,13,0,20,21,102
Amber Jacobs,MIN,G,29,328,29,0,328,34,102,",333",17,65,",262",17,37,",459",8,13,",615",4,20,40,9,0,41,31,93
Latasha Byears,HOU,G-F,30,327,30,0,327,65,110,",591",0,0,0,65,110,",591",21,36,",583",37,75,16,23,5,37,60,151
Elaine Powell,DET,G,32,323,32,12,323,22,54,",407",0,0,0,22,54,",407",16,23,",696",11,34,44,12,2,29,33,60
Le'coe Willingham,CON,F,28,320,28,5,320,20,52,",385",0,4,",000",20,48,",417",18,25,",720",27,77,11,8,6,19,44,58
Ashley Shields,HOU,G,26,304,26,0,304,38,138,",275",7,18,",389",31,120,",258",54,73,",740",14,33,20,10,1,44,25,137
Tamara Moore,HOU,G,15,289,15,9,289,21,57,",368",4,15,",267",17,42,",405",12,12,"1,000",8,25,44,16,2,32,38,58
Shyra Ely-Gash,SEA,F,29,282,29,0,282,20,62,",323",5,15,",333",15,47,",319",20,31,",645",10,39,11,8,1,19,28,65
Bernice Mosby,WAS,F,28,279,28,0,279,30,62,",484",0,1,",000",30,61,",492",23,28,",821",25,78,10,8,6,19,22,83
Cathy Joens,CHI,G-F,19,271,19,0,271,31,79,",392",22,45,",489",9,34,",265",11,13,",846",6,33,32,17,1,13,18,95
Barbara Turner,HOU,G-F,22,263,22,2,263,29,72,",403",7,30,",233",22,42,",524",27,41,",659",9,42,20,8,4,21,25,92
Barbara Farris,NYL,F-C,28,237,28,0,237,20,58,",345",0,0,0,20,58,",345",13,16,",813",16,43,13,6,1,19,32,53
Lisa Willis,TOT,G,24,234,24,0,234,28,81,",346",16,53,",302",12,28,",429",7,12,",583",14,36,13,14,1,34,24,79
La'Tangela Atkinson,SAC,G-F,28,226,28,0,226,22,47,",468",0,2,",000",22,45,",489",14,19,",737",13,44,15,10,5,33,15,58
Ivory Latta,DET,G,31,221,31,1,221,34,87,",391",22,49,",449",12,38,",316",3,7,",429",4,19,20,8,2,16,24,93
Kayte Christensen,CHI,F,23,212,23,7,212,20,48,",417",0,0,0,20,48,",417",8,18,",444",17,43,7,10,5,21,59,48
Erin Grant,HOU,G,17,211,17,2,211,9,23,",391",0,2,",000",9,21,",429",7,10,",700",7,19,37,7,0,11,20,25
Temeka Johnson,LAS,G,11,206,11,11,206,29,88,",330",1,3,",333",28,85,",329",11,16,",688",4,29,30,8,1,31,17,70
Liz Moeggenberg,CHI,F,23,206,23,0,206,17,41,",415",1,6,",167",16,35,",457",2,5,",400",26,31,6,3,2,10,15,37
Jennifer Derevjanik,PHO,G,23,200,23,0,200,13,30,",433",1,10,",100",12,20,",600",9,11,",818",5,23,24,6,1,16,18,36
Claire Coggins,CHI,G,20,196,20,1,196,19,77,",247",10,50,",200",9,27,",333",1,4,",250",3,16,8,5,1,19,28,49
Stephanie Raymond,CHI,G,20,180,20,0,180,20,61,",328",14,44,",318",6,17,",353",7,13,",538",2,14,27,4,0,18,11,61
Alison Bales,IND,C,17,169,17,0,169,24,42,",571",0,0,0,24,42,",571",7,8,",875",12,45,2,4,13,7,14,55
Gillian Goring,WAS,C,21,156,21,0,156,19,45,",422",0,1,",000",19,44,",432",16,21,",762",16,41,3,5,12,4,28,54
Chamique Holdsclaw,LAS,F,5,150,5,5,150,31,63,",492",2,3,",667",29,60,",483",15,18,",833",9,28,15,6,3,26,14,79
Tamika Williams,MIN,F,21,149,21,2,149,12,20,",600",0,0,0,12,20,",600",7,11,",636",16,40,6,2,0,9,18,31
Kamesha Hairston,CON,F,17,148,17,0,148,10,41,",244",3,12,",250",7,29,",241",9,12,",750",14,30,6,7,0,9,25,32
Tye'sha Fluker,TOT,C,21,145,21,0,145,17,54,",315",1,3,",333",16,51,",314",5,9,",556",11,26,3,3,8,12,17,40
Sandora Irvin,SAS,F,23,128,23,0,128,13,42,",310",0,4,",000",13,38,",342",1,2,",500",16,40,7,3,10,11,20,27
Carla Thomas,CHI,F,17,122,17,0,122,15,38,",395",0,1,",000",15,37,",405",13,14,",929",11,28,3,1,4,7,22,43
Megan Mahoney,CON,F,18,121,18,0,121,7,28,",250",1,6,",167",6,22,",273",16,22,",727",7,14,8,4,1,11,18,31
Laurie Koehn,WAS,G,28,109,28,0,109,13,36,",361",12,33,",364",1,3,",333",2,2,"1,000",0,8,5,0,0,3,8,40
Sheryl Swoopes*,HOU,F-G,3,106,3,3,106,9,25,",360",1,7,",143",8,18,",444",4,4,"1,000",3,17,11,5,1,9,3,23
Stacey Lovelace,WAS,C,9,105,9,0,105,9,21,",429",2,7,",286",7,14,",500",4,8,",500",6,13,2,4,0,7,13,24
DeMya Walker,SAC,F,5,105,5,5,105,17,42,",405",0,0,0,17,42,",405",10,14,",714",17,25,6,3,3,15,11,44
Mistie Bass,HOU,F,19,101,19,0,101,9,32,",281",0,1,",000",9,31,",290",4,16,",250",14,28,5,5,6,11,16,22
Jennifer Lacy,PHO,F,20,94,20,0,94,12,29,",414",1,3,",333",11,26,",423",10,18,",556",10,19,2,3,0,10,26,35
Navonda Moore,MIN,G,19,87,19,0,87,7,26,",269",1,8,",125",6,18,",333",6,8,",750",3,15,4,3,0,7,21,21
Chantelle Anderson,SAS,C,11,86,11,1,86,10,20,",500",0,0,0,10,20,",500",8,12,",667",6,20,3,1,5,5,11,28
Kendra Wecker,SAS,F,14,73,14,1,73,6,20,",300",0,4,",000",6,16,",375",4,6,",667",4,8,4,3,1,3,7,16
Ann Strother,IND,G-F,12,69,12,0,69,10,31,",323",6,15,",400",4,16,",250",2,2,"1,000",6,9,3,0,0,2,5,28
Astou Ndiaye-Diatta,SEA,F,4,58,4,0,58,5,14,",357",0,1,",000",5,13,",385",0,0,0,4,7,0,1,1,5,6,10
Kasha Terry,IND,C-F,9,54,9,0,54,3,12,",250",0,0,0,3,12,",250",3,4,",750",5,14,1,2,3,11,18,9
Linda Frohlich,SAC,F-C,10,51,10,0,51,4,13,",308",2,3,",667",2,10,",200",4,4,"1,000",2,9,2,1,1,12,10,14
Tausha Mills,DET,C,5,51,5,1,51,6,21,",286",0,0,0,6,21,",286",3,4,",750",10,18,2,0,0,6,11,15
Megan Duffy,MIN,G,5,48,5,0,48,1,9,",111",1,8,",125",0,1,",000",4,4,"1,000",2,5,7,1,0,4,7,7
Crystal Robinson,WAS,F,2,44,2,2,44,1,6,",167",0,2,",000",1,4,",250",0,0,0,0,2,2,2,1,1,4,2
Ayana Walker,DET,F,2,43,2,1,43,3,7,",429",0,0,0,3,7,",429",1,3,",333",0,6,1,1,2,6,8,7
Lindsay Bowen,NYL,G,6,37,6,1,37,3,10,",300",3,6,",500",0,4,",000",0,0,0,0,2,1,0,0,4,0,9
Shay Doron,NYL,G,7,35,7,2,35,4,11,",364",1,1,"1,000",3,10,",300",1,2,",500",0,3,0,3,0,1,2,10
Tari Phillips,HOU,F-C,6,35,6,0,35,3,10,",300",0,0,0,3,10,",300",4,4,"1,000",2,5,1,3,0,5,9,10
Iciss Tillis,TOT,F-C,11,34,11,1,34,2,8,",250",0,2,",000",2,6,",333",0,0,0,2,8,1,0,0,11,6,4
Doneeka Lewis,SEA,G,7,33,7,0,33,4,13,",308",0,3,",000",4,10,",400",2,2,"1,000",0,2,6,1,0,6,2,10
Olympia Scott,PHO,C,8,32,8,0,32,1,7,",143",0,0,0,1,7,",143",6,8,",750",2,4,2,3,1,3,6,8
Adriana Moises,PHO,G,4,31,4,0,31,2,5,",400",1,1,"1,000",1,4,",250",2,2,"1,000",3,7,3,3,0,10,2,7
Yelena Leuchanka,WAS,C,6,29,6,0,29,1,6,",167",0,0,0,1,6,",167",2,2,"1,000",2,3,3,2,0,3,7,4
Dee Davis,HOU,G,3,19,3,0,19,2,6,",333",2,3,",667",0,3,",000",0,0,0,0,0,0,0,0,5,2,6
Amy Sanders,DET,G,6,9,6,0,9,0,2,",000",0,0,0,0,2,",000",2,4,",500",0,2,0,0,0,2,3,2
Shona Thorburn,SEA,G,2,8,2,0,8,1,2,",500",0,0,0,1,2,",500",0,0,0,0,1,0,0,0,2,0,2
Tyresa Smith,DET,F,1,7,1,0,7,0,2,",000",0,0,0,0,2,",000",1,2,",500",1,2,0,1,0,0,0,1
Kim Smith,SAC,F,3,6,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0
Teana Miller,PHO,C,2,5,2,0,5,0,0,0,0,0,0,0,0,0,0,2,",000",0,1,0,0,1,0,1,0
Martina Weber,NYL,C,2,4,2,0,4,0,1,",000",0,0,0,0,1,",000",0,0,0,0,1,0,0,0,1,0,0
Cori Chambers,CON,G,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0


===== wnba_2007_per_game.txt =====
Player,Team,Pos,G,MP,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Tina Thompson*,HOU,F,34,1234,34,34,"36,3","6,1","14,6",",420","1,5","3,8",",400","4,6","10,7",",427","5,0","6,0",",834","1,9","6,7","2,8","0,9","0,7","3,3","1,8","18,8"
Deanna Nolan,DET,G-F,34,1175,34,34,"34,6","6,5","14,1",",460","1,4","3,4",",393","5,1","10,7",",482","1,9","2,3",",823","1,0","4,4","3,9","1,4","0,4","2,4","2,0","16,3"
Alana Beard,WAS,G-F,33,1169,33,33,"35,4","6,8","16,3",",416","1,4","4,4",",322","5,4","11,9",",450","3,8","4,5",",847","0,8","4,2","3,0","1,9","0,7","2,8","3,2","18,8"
Katie Smith*,DET,G,34,1166,34,34,"34,3","3,8","10,4",",361","1,8","5,8",",311","2,0","4,7",",421","3,9","4,6",",847","0,5","3,8","3,6","1,2","0,1","1,7","2,4","13,2"
Loree Moore,NYL,G,34,1163,34,33,"34,2","3,5","8,5",",412","1,6","4,0",",407","1,9","4,5",",416","1,0","1,7",",586","1,2","4,1","4,8","2,2","0,1","2,9","2,7","9,6"
DeLisha Milton-Jones,WAS,F,34,1141,34,34,"33,6","4,9","13,9",",349","0,8","3,5",",235","4,0","10,4",",387","2,9","3,4",",845","1,3","6,4","1,6","1,5","1,1","3,6","3,1","13,4"
Katie Douglas,CON,G-F,34,1133,34,34,"33,3","6,1","14,2",",428","2,0","5,9",",338","4,1","8,3",",491","2,8","3,6",",779","1,4","4,6","3,7","1,9","0,3","2,8","2,0","17,0"
Sophia Young-Malcolm,SAS,F,33,1106,33,33,"33,5","6,5","13,6",",478","0,0","0,2",",000","6,5","13,4",",483","3,8","5,1",",749","2,2","5,8","1,5","1,5","0,4","1,8","3,0","16,8"
Seimone Augustus*,MIN,G-F,34,1093,34,34,"32,1","8,7","17,1",",508","0,8","1,8",",419","7,9","15,3",",518","4,4","5,1",",873","1,1","4,0","2,3","1,2","0,6","2,4","1,7","22,6"
Candice Dupree,CHI,F,33,1078,33,33,"32,7","6,4","14,3",",446","0,0","0,2",",000","6,4","14,1",",451","3,8","4,8",",775","2,4","7,7","1,4","0,9","1,2","2,5","2,5","16,5"
Tangela Smith,PHO,C,34,1072,34,34,"31,5","4,9","11,7",",414","0,6","1,8",",328","4,3","9,9",",429","2,3","2,9",",788","1,6","6,5","1,3","1,2","1,6","1,6","3,0","12,6"
Shameka Christon,NYL,G,33,1065,33,32,"32,3","3,6","9,9",",360","1,2","3,6",",328","2,4","6,3",",378","2,8","3,5",",795","1,0","4,5","2,1","1,0","0,6","2,5","3,0","11,2"
Kelly Miller,PHO,G,34,1040,34,34,"30,6","3,4","7,1",",479","0,8","2,1",",386","2,6","5,0",",518","1,9","2,4",",780","1,4","4,9","4,6","1,2","0,1","2,5","2,8","9,4"
Lindsay Whalen*,CON,G,34,1040,34,34,"30,6","4,6","9,8",",468","0,5","2,5",",209","4,1","7,3",",559","3,6","4,6",",785","1,0","4,8","5,0","2,1","0,1","2,2","2,5","13,4"
Diana Taurasi,PHO,G,32,1025,32,32,"32,0","6,4","14,6",",440","3,0","8,1",",367","3,5","6,5",",531","3,3","4,0",",835","0,6","4,2","4,3","1,4","1,1","2,6","3,3","19,2"
