===== wnba_2015_totals.txt =====
Player,Team,Pos,G,MP,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Anna Cruz,MIN,G,22,640,22,17,640,73,154,",474",9,36,",250",64,118,",542",22,28,",786",10,80,67,22,4,48,42,177
Shoni Schimmel,ATL,G,32,634,32,16,634,85,225,",378",49,128,",383",36,97,",371",24,28,",857",12,79,101,24,5,76,34,243
Noelle Quinn,PHO,G,34,632,34,1,632,54,128,",422",12,37,",324",42,91,",462",19,24,",792",6,88,66,15,9,29,49,139
Alyssa Thomas,CON,F,24,623,24,23,623,69,168,",411",0,0,0,69,168,",411",72,104,",692",61,126,33,29,5,42,65,210
Sugar Rodgers,NYL,G,33,618,33,5,618,84,247,",340",41,128,",320",43,119,",361",59,67,",881",23,73,48,24,7,33,70,268
Ramu Tokashiki,SEA,F,30,618,30,16,618,98,236,",415",0,2,",000",98,234,",419",50,58,",862",21,98,24,7,27,26,60,246
Brianna Kiesel,TUL,G,34,616,34,15,616,60,180,",333",12,52,",231",48,128,",375",40,53,",755",8,28,65,28,2,41,61,172
Layshia Clarendon,IND,G,29,602,29,12,602,77,173,",445",13,32,",406",64,141,",454",26,34,",765",28,78,57,20,0,47,57,193
Shekinna Stricklen,CON,F,34,599,34,0,599,95,231,",411",51,142,",359",44,89,",494",22,28,",786",25,63,22,19,8,20,46,263
Swin Cash*,NYL,F,34,592,34,28,592,53,141,",376",8,34,",235",45,107,",421",40,55,",727",23,82,47,9,3,37,49,154
Lynetta Kizer,IND,F,33,591,33,14,591,112,228,",491",0,2,",000",112,226,",496",51,58,",879",43,116,13,19,8,46,91,275
Jordan Hooper,TUL,F,34,581,34,5,581,54,151,",358",38,111,",342",16,40,",400",13,19,",684",24,70,11,14,4,18,37,159
Matee Ajavon,ATL,G,33,580,33,11,580,66,163,",405",3,18,",167",63,145,",434",60,73,",822",21,82,79,47,5,60,80,195
Candace Parker,LAS,F-C,16,551,16,16,551,116,237,",489",12,43,",279",104,194,",536",66,81,",815",18,161,100,31,29,40,39,310
Kara Lawson,WAS,G,22,550,22,21,550,70,180,",389",26,81,",321",44,99,",444",45,48,",938",9,65,79,13,3,25,23,211
Tayler Hill,WAS,G,32,545,32,0,545,79,227,",348",37,116,",319",42,111,",378",45,62,",726",10,43,28,29,3,28,31,240
Clarissa Dos Santos,CHI,C,31,544,31,7,544,65,141,",461",0,0,0,65,141,",461",33,48,",688",55,144,22,18,18,38,78,163
Chelsea Gray,CON,G,34,543,34,0,543,86,203,",424",23,66,",348",63,137,",460",40,49,",816",18,78,92,22,5,59,43,235
Sydney Colson,SAS,G,34,541,34,5,541,44,107,",411",7,22,",318",37,85,",435",24,35,",686",10,39,95,28,10,42,61,119
Asjha Jones,MIN,F,31,541,31,12,541,76,185,",411",0,4,",000",76,181,",420",18,30,",600",25,86,51,17,15,34,69,170
Dearica Hamby,SAS,F,31,539,31,16,539,70,198,",354",6,17,",353",64,181,",354",43,67,",642",42,127,22,13,5,41,40,189
Vicki Baugh,TUL,F-C,34,533,34,6,533,69,146,",473",0,1,",000",69,145,",476",45,61,",738",49,140,20,18,12,43,68,183
Marianna Tolo,LAS,C,28,531,28,14,531,54,117,",462",0,7,",000",54,110,",491",29,36,",806",21,83,29,7,28,27,84,137
Ana Dabovic,LAS,G,24,530,24,8,530,74,166,",446",20,60,",333",54,106,",509",42,52,",808",11,39,46,21,1,38,69,210
Sylvia Fowles*,MIN,C,18,521,18,18,521,103,203,",507",0,0,0,103,203,",507",69,94,",734",41,150,15,18,28,32,43,275
Aneika Henry-Morello,ATL,F-C,29,518,29,11,518,63,130,",485",0,0,0,63,130,",485",24,32,",750",42,135,11,9,25,45,73,150
Shavonte Zellous,IND,G,23,511,23,1,511,61,161,",379",7,29,",241",54,132,",409",64,83,",771",12,54,43,22,8,27,68,193
Kayla Pedersen,CON,F,33,510,33,1,510,39,90,",433",0,0,0,39,90,",433",19,23,",826",29,86,40,23,8,20,48,97
Carolyn Swords,NYL,C,34,510,34,22,510,67,132,",508",0,0,0,67,132,",508",38,47,",809",51,136,20,18,22,37,95,172
Abby Bishop,SEA,F,26,509,26,14,509,52,135,",385",23,70,",329",29,65,",446",8,13,",615",7,90,25,19,20,28,72,135
Jennifer Lacy,TOT,F,27,494,27,15,494,62,143,",434",25,75,",333",37,68,",544",28,37,",757",19,68,12,9,10,18,56,177
Natalie Achonwa,IND,F,28,484,28,17,484,88,160,",550",0,0,0,88,160,",550",47,63,",746",40,97,17,14,13,37,58,223
Danielle Adams,SAS,F-C,30,482,30,2,482,79,191,",414",22,68,",324",57,123,",463",43,52,",827",33,100,14,14,9,37,45,223
Seimone Augustus*,MIN,G-F,16,481,16,16,481,96,218,",440",3,23,",130",93,195,",477",26,26,"1,000",9,46,39,9,5,19,17,221
Devereaux Peters,MIN,F,33,481,33,0,481,44,98,",449",3,8,",375",41,90,",456",13,15,",867",30,112,28,7,29,30,37,104
Kelly Faris,CON,G,32,465,32,9,465,32,84,",381",9,29,",310",23,55,",418",21,27,",778",15,55,31,12,3,15,51,94
Mistie Bass,PHO,F,33,458,33,7,458,56,109,",514",0,1,",000",56,108,",519",24,44,",545",40,100,24,26,24,21,53,136
Maggie Lucas,IND,G,30,451,30,0,451,54,145,",372",31,83,",373",23,62,",371",31,37,",838",1,25,26,11,3,19,42,170
Roneeka Hodges,ATL,G,23,448,23,9,448,50,131,",382",27,75,",360",23,56,",411",21,28,",750",10,45,31,4,4,22,31,148
Cayla George,PHO,C-F,34,433,34,2,433,67,157,",427",17,60,",283",50,97,",515",19,22,",864",26,107,25,13,22,27,70,170
Brittany Boyd,NYL,G,30,430,30,4,430,59,151,",391",8,30,",267",51,121,",421",72,101,",713",17,81,70,35,2,48,58,198
LaToya Sanders,WAS,F-C,23,416,23,0,416,45,112,",402",0,0,0,45,112,",402",26,34,",765",45,132,21,20,48,18,60,116
Candice Wiggins,NYL,G,32,413,32,2,413,28,88,",318",20,51,",392",8,37,",216",13,19,",684",7,60,26,13,3,32,42,89
Betnijah Laney-Hamilton,CHI,G-F,32,411,32,2,411,39,99,",394",0,6,",000",39,93,",419",16,23,",696",18,68,19,16,6,18,41,94
Alex Harden,PHO,G,32,391,32,0,391,24,89,",270",6,23,",261",18,66,",273",12,13,",923",11,46,29,23,13,29,46,66
Tricia Liston,MIN,F,31,372,31,2,372,34,81,",420",27,63,",429",7,18,",389",10,10,"1,000",5,32,23,8,1,9,24,105
Erin Phillips,LAS,G,12,371,12,12,371,26,91,",286",12,45,",267",14,46,",304",17,20,",850",10,36,37,11,2,18,29,81
Alana Beard,LAS,G-F,15,365,15,11,365,49,100,",490",2,11,",182",47,89,",528",9,10,",900",3,43,38,17,7,20,31,109
Angel Goodrich,SEA,G,23,363,23,5,363,31,76,",408",3,10,",300",28,66,",424",5,10,",500",5,39,70,14,0,27,18,70
Kayla Alexander,SAS,C,29,358,29,0,358,37,89,",416",0,0,0,37,89,",416",22,34,",647",29,95,6,6,24,24,43,96
Kia Vaughn,WAS,C,20,355,20,1,355,46,102,",451",0,0,0,46,102,",451",22,33,",667",22,84,20,7,7,25,41,114
Erlana Larkins,IND,F,21,352,21,3,352,24,59,",407",0,0,0,24,59,",407",26,38,",684",35,89,28,20,4,15,34,74
Marta Xargay,PHO,G,20,349,20,8,349,29,74,",392",9,24,",375",20,50,",400",11,15,",733",9,35,48,9,3,42,48,78
Natasha Howard,IND,F,30,343,30,2,343,47,124,",379",0,2,",000",47,122,",385",31,43,",721",28,79,13,13,13,28,61,125
Markeisha Gatling,SEA,C,25,342,25,4,342,50,101,",495",0,0,0,50,101,",495",33,38,",868",22,93,7,9,14,24,53,133
Samantha Logic,TOT,G,27,342,27,0,342,18,75,",240",6,31,",194",12,44,",273",6,7,",857",7,38,31,8,7,25,19,48
Kaleena Mosqueda-Lewis,SEA,F,27,333,27,0,333,62,159,",390",18,64,",281",44,95,",463",14,16,",875",5,24,17,6,2,21,26,156
Quanitra Hollingsworth,SEA,C,27,331,27,0,331,27,60,",450",0,1,",000",27,59,",458",33,50,",660",21,98,9,12,8,38,64,87
Tamera Young,CHI,F,19,325,19,10,325,31,79,",392",0,0,0,31,79,",392",24,29,",828",16,55,25,11,7,17,39,86
Jamierra Faulkner,CHI,G,33,316,33,0,316,55,133,",414",4,22,",182",51,111,",459",21,26,",808",4,33,56,14,7,39,41,135
Bria Hartley,WAS,G,25,306,25,0,306,34,112,",304",11,46,",239",23,66,",348",26,34,",765",4,30,41,12,1,21,23,105
Amanda Zahui B.,TUL,C,31,300,31,0,300,39,108,",361",12,36,",333",27,72,",375",15,20,",750",26,75,10,7,19,20,58,105
Sydney Carter,ATL,G,26,295,26,7,295,15,72,",208",5,30,",167",10,42,",238",16,20,",800",5,23,30,9,2,15,16,51
Skylar Diggins,TUL,G,9,289,9,9,289,51,126,",405",13,29,",448",38,97,",392",45,49,",918",11,24,45,14,3,18,16,160
Reshanda Gray,TOT,F,27,288,27,1,288,37,76,",487",0,0,0,37,76,",487",33,48,",688",21,58,5,8,8,20,56,107
Cheyenne Parker-Tyus,CHI,F,30,279,30,0,279,28,70,",400",0,0,0,28,70,",400",10,26,",385",30,74,6,7,21,16,40,66
Armintie Herrington,WAS,G,25,260,25,3,260,18,43,",419",0,1,",000",18,42,",429",6,15,",400",16,46,26,13,1,15,28,42
Jeanette Pohlen-Mavunga,IND,G,26,259,26,1,259,21,52,",404",15,38,",395",6,14,",429",6,8,",750",5,22,16,13,1,11,23,63
Elizabeth Williams,CON,C-F,21,246,21,0,246,28,53,",528",0,0,0,28,53,",528",14,25,",560",22,68,8,6,19,11,20,70
Kalana Greene,TOT,G,13,243,13,6,243,19,56,",339",2,14,",143",17,42,",405",12,14,",857",6,35,11,9,3,3,19,52
Farhiya Abdi,LAS,F,18,237,18,5,237,28,79,",354",9,33,",273",19,46,",413",4,7,",571",5,30,9,7,2,13,31,69
Alex Montgomery,SAS,G-F,14,234,14,3,234,29,77,",377",4,20,",200",25,57,",439",7,10,",700",16,58,10,8,7,16,24,69
Erica Wheeler,TOT,G,20,229,20,0,229,37,83,",446",6,20,",300",31,63,",492",10,16,",625",4,20,27,12,0,27,28,90
Ally Malott,WAS,F,24,216,24,0,216,29,66,",439",11,27,",407",18,39,",462",8,10,",800",5,23,7,3,3,14,14,79
Sasha Goodlett,CHI,C,16,210,16,5,210,14,26,",538",0,0,0,14,26,",538",6,7,",857",13,30,4,3,10,15,17,34
Cierra Burdick,ATL,F,11,208,11,4,208,17,40,",425",0,1,",000",17,39,",436",14,16,",875",10,35,13,10,6,9,21,48
Theresa Plaisance,TUL,F,25,205,25,1,205,16,57,",281",8,25,",320",8,32,",250",7,10,",700",19,48,5,6,4,2,29,47
Avery Warley-Talbert,NYL,C,26,179,26,0,179,13,37,",351",0,0,0,13,37,",351",12,18,",667",24,71,4,7,3,21,29,38
Tiffany Jackson-Jones,TUL,F,12,175,12,0,175,17,34,",500",0,0,0,17,34,",500",15,18,",833",15,51,8,6,5,16,11,49
Andrea Hoover,LAS,G,12,172,12,1,172,15,47,",319",8,28,",286",7,19,",368",7,7,"1,000",3,15,4,2,1,8,18,45
Jennifer Hamson,LAS,C,25,163,25,2,163,16,29,",552",0,0,0,16,29,",552",8,29,",276",16,37,5,6,13,5,22,40
DeLisha Milton-Jones,ATL,F,18,161,18,1,161,16,47,",340",1,10,",100",15,37,",405",5,9,",556",10,33,8,7,2,13,30,38
Valeriane Ayayi,SAS,F,16,147,16,0,147,15,48,",313",4,21,",190",11,27,",407",3,7,",429",8,28,6,8,5,9,18,37
Crystal Bradford,LAS,F,15,142,15,1,142,15,54,",278",6,26,",231",9,28,",321",5,7,",714",4,20,7,6,2,5,20,41
Nikki Greene,CON,F-C,12,101,12,0,101,4,10,",400",0,0,0,4,10,",400",6,7,",857",9,24,2,3,5,6,21,14
Jennifer O'Neill,MIN,G,13,101,13,0,101,8,23,",348",5,9,",556",3,14,",214",8,8,"1,000",2,14,10,3,1,9,9,29
Tiffany Bias,PHO,G,15,95,15,0,95,10,29,",345",4,12,",333",6,17,",353",4,6,",667",0,2,11,2,0,6,10,28
Kayla Thornton,WAS,F,10,88,10,0,88,9,27,",333",0,1,",000",9,26,",346",4,6,",667",12,21,1,3,3,5,12,22
Jacki Gemelos,CHI,G,17,85,17,0,85,8,20,",400",3,10,",300",5,10,",500",0,2,",000",1,8,6,5,1,5,3,19
Monica Wright,MIN,G,7,80,7,0,80,4,20,",200",1,6,",167",3,14,",214",6,7,",857",1,6,8,2,1,7,7,15
Shameka Christon,PHO,G,12,76,12,0,76,12,28,",429",4,16,",250",8,12,",667",6,6,"1,000",1,5,7,2,0,3,15,34
Jasmine Lister,LAS,G,7,65,7,0,65,8,15,",533",4,5,",800",4,10,",400",0,0,0,4,9,4,2,0,7,4,20
Tess Madgen,PHO,G,8,59,8,0,59,3,8,",375",3,5,",600",0,3,",000",1,2,",500",1,6,2,6,2,4,8,10
Rebecca Allen,NYL,F-G,2,34,2,0,34,3,10,",300",0,4,",000",3,6,",500",0,0,0,2,9,0,3,2,3,1,6
Nadia Colhado,ATL,C,6,32,6,0,32,3,6,",500",0,0,0,3,6,",500",0,0,0,1,2,1,1,4,2,6,6
Carla Cortijo,ATL,G,2,32,2,0,32,5,9,",556",1,2,",500",4,7,",571",3,4,",750",0,1,2,2,0,1,3,14
Michelle Snow,LAS,C,2,26,2,0,26,3,7,",429",0,0,0,3,7,",429",0,2,",000",0,3,0,0,1,4,4,6
Victoria Macaulay,CHI,F,4,25,4,0,25,2,7,",286",0,0,0,2,7,",286",0,0,0,1,4,0,2,1,3,7,4
Briana Gilbreath-Butler,IND,G,3,23,3,0,23,1,5,",200",0,1,",000",1,4,",250",0,0,0,0,2,0,1,1,1,1,2
Shae Kelley,MIN,F,8,19,8,0,19,0,3,",000",0,0,0,0,3,",000",1,2,",500",0,3,1,1,0,1,1,1
Brittany Hrynko,TOT,G,7,18,7,0,18,1,7,",143",0,5,",000",1,2,",500",0,0,0,0,0,1,0,0,1,3,2
Inga Orekhova,CON,G,4,11,4,0,11,0,4,",000",0,2,",000",0,2,",000",0,0,0,1,1,0,0,0,1,0,0
Courtney Clements,LAS,G,1,5,1,0,5,0,2,",000",0,2,",000",0,0,0,0,0,0,0,1,0,0,0,0,0,0


===== wnba_2015_per_game.txt =====
Player,Team,Pos,G,MP,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Jantel Lavender,LAS,F,34,1148,34,34,"33,8","6,2","11,8",",525","0,1","0,3",",333","6,1","11,6",",529","2,0","2,2",",882","2,0","8,3","1,8","0,4","1,2","2,1","1,7","14,5"
Maya Moore*,MIN,F,33,1102,33,33,"33,4","7,2","17,2",",420","2,1","5,8",",359","5,1","11,3",",452","4,1","4,8",",855","1,9","6,7","3,5","1,7","0,8","2,4","2,8","20,6"
DeWanna Bonner,PHO,G-F,33,1099,33,33,"33,3","4,8","12,7",",378","0,9","3,6",",254","3,9","9,1",",427","5,3","6,1",",866","1,1","5,7","3,3","1,3","0,8","1,8","1,8","15,8"
Tina Charles,NYL,C,34,1053,34,34,"31,0","7,1","15,6",",458","0,0","0,1",",200","7,1","15,5",",460","2,7","3,8",",715","2,1","8,5","2,4","0,7","0,7","2,4","1,6","17,1"
Elena Delle Donne,CHI,F-G,31,1032,31,31,"33,3","7,7","16,7",",460","1,4","4,3",",313","6,3","12,4",",512","6,7","7,0",",950","1,9","8,4","1,4","1,1","2,0","1,2","1,7","23,4"
Candice Dupree,PHO,F,33,1028,33,33,"31,2","5,8","11,4",",512","0,0","0,0",",000","5,8","11,3",",513","2,5","3,1",",802","1,2","5,1","1,7","1,0","0,4","1,5","1,4","14,1"
Angel McCoughtry,ATL,F-G,34,1021,34,26,"30,0","6,9","16,7",",413","1,1","3,0",",363","5,8","13,7",",424","5,2","6,5",",805","1,9","5,3","2,8","2,1","0,5","3,1","3,4","20,1"
Courtney Vandersloot,CHI,G,34,1015,34,34,"29,9","4,3","9,3",",463","0,9","2,6",",356","3,4","6,6",",507","1,9","2,1",",901","0,6","3,4","5,8","1,3","0,5","2,1","2,7","11,4"
Kelsey Bone,CON,C,34,961,34,33,"28,3","6,6","13,0",",508","0,0","0,1",",000","6,6","12,9",",511","1,8","2,9",",622","1,4","6,1","1,9","0,8","0,6","2,3","2,8","15,0"
Rebekkah Brunson,MIN,F,34,945,34,34,"27,8","3,1","6,8",",455","0,0","0,1",",250","3,1","6,7",",458","1,6","1,9",",831","2,6","8,1","1,8","1,1","0,8","1,6","2,1","7,8"
Sophia Young-Malcolm,SAS,F,34,931,34,29,"27,4","4,4","9,7",",458","0,0","0,1",",000","4,4","9,6",",462","2,6","3,6",",738","1,4","5,0","1,4","1,2","0,3","1,6","1,9","11,5"
Ivory Latta,WAS,G,34,927,34,25,"27,3","4,2","10,4",",406","2,3","6,0",",389","1,9","4,4",",430","2,6","2,9",",909","0,2","1,8","2,5","0,7","0,0","1,7","1,9","13,4"
Emma Meesseman,WAS,F,34,924,34,34,"27,2","5,2","9,4",",556","0,2","0,4",",462","5,1","9,0",",560","1,0","1,2",",829","1,8","6,3","1,7","0,9","1,3","1,3","2,8","11,6"
Karima Christmas-Kelly,TUL,F-G,32,919,32,32,"28,7","3,2","8,0",",396","1,0","2,6",",386","2,2","5,4",",401","3,3","4,2",",782","2,3","5,0","1,7","1,1","0,3","1,2","1,8","10,6"
Camille Smith,CON,F,34,918,34,34,"27,0","3,1","7,7",",406","1,1","3,3",",345","2,0","4,4",",453","0,9","1,0",",879","1,4","3,6","1,6","1,2","0,2","1,7","2,7","8,2"
Jasmine Thomas,CON,G,34,907,34,34,"26,7","2,9","9,0",",328","0,9","3,1",",298","2,0","5,9",",343","1,4","1,8",",783","0,6","3,7","3,9","1,2","0,4","2,3","2,2","8,2"
Danielle Robinson,SAS,G,30,902,30,30,"30,1","3,5","9,0",",390","0,0","0,2",",000","3,5","8,8",",398","2,2","2,4",",903","0,5","2,5","5,0","0,7","0,1","2,6","1,2","9,2"
Jewell Loyd,SEA,G,34,882,34,23,"25,9","3,7","8,9",",411","0,3","1,4",",208","3,4","7,5",",449","3,1","3,4",",904","1,0","3,5","1,9","0,6","0,2","2,0","1,6","10,7"
Cappie Pondexter,CHI,G,29,877,29,29,"30,2","5,6","12,8",",439","0,8","2,2",",381","4,8","10,6",",451","2,9","3,5",",824","0,2","3,8","2,1","1,0","0,2","1,4","2,1","15,0"
Lindsay Whalen*,MIN,G,29,874,29,29,"30,1","4,2","9,0",",462","0,2","0,5",",429","4,0","8,6",",464","2,3","2,6",",882","0,6","3,0","4,2","0,4","0,1","2,1","1,9","10,9"
Crystal Langhorne,SEA,F-C,34,873,34,34,"25,7","4,6","8,4",",545","0,0","0,1",",000","4,6","8,4",",549","1,9","2,6",",750","1,1","5,7","0,9","1,1","0,4","2,1","1,9","11,1"
Kristi Toliver,LAS,G,28,864,28,28,"30,9","4,3","9,5",",449","1,5","4,0",",384","2,7","5,5",",497","2,3","2,6",",903","0,4","2,3","3,7","0,8","0,0","2,3","1,7","12,4"
Kiah Stokes,NYL,C,34,862,34,6,"25,4","2,4","4,4",",547","0,0","0,1",",000","2,4","4,4",",554","1,0","1,4",",688","1,8","6,4","0,8","0,7","2,0","1,1","2,2","5,8"
Courtney Paris,TUL,C,34,849,34,34,"25,0","3,1","6,3",",486","0,0","0,0",0,"3,1","6,3",",486","0,5","1,2",",425","3,0","9,3","1,3","0,4","1,2","1,0","3,1","6,6"
