===== wnba_2003_totals.txt =====
Player,Team,Pos,G,MP,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Allison Feaster,CHA,F,34,1096,34,34,1096,142,378,",376",72,205,",351",70,173,",405",66,78,",846",37,113,73,52,9,72,75,422
Ticha Penicheiro,SAC,G,34,1089,34,34,1089,62,205,",302",15,60,",250",47,145,",324",44,76,",579",29,119,229,61,1,81,76,183
DeLisha Milton-Jones,LAS,F,31,1086,31,30,1086,139,328,",424",23,61,",377",116,267,",434",115,143,",804",59,220,64,49,41,79,109,416
Dawn Staley*,CHA,G,34,1086,34,34,1086,90,216,",417",28,72,",389",62,144,",431",61,73,",836",14,58,174,49,4,78,76,269
Sheryl Swoopes*,HOU,F-G,31,1084,31,30,1084,175,434,",403",24,79,",304",151,355,",425",110,124,",887",32,143,121,77,26,73,48,484
Crystal Robinson,NYL,F,33,1078,33,33,1078,143,326,",439",62,168,",369",81,158,",513",47,56,",839",13,70,63,40,13,43,94,395
Coco Miller,WAS,G,33,1076,33,33,1076,172,382,",450",32,89,",360",140,293,",478",37,53,",698",55,127,86,39,7,53,95,413
Anna DeForge,PHO,G,34,1065,34,27,1065,147,357,",412",61,148,",412",86,209,",411",50,69,",725",32,105,72,51,12,53,61,405
Chasity Melvin,CLE,C-F,34,1061,34,34,1061,159,333,",477",3,11,",273",156,322,",484",123,176,",699",82,215,52,28,22,67,108,444
Natalie Williams,IND,C,34,1054,34,34,1054,176,363,",485",0,1,",000",176,362,",486",105,148,",709",109,255,46,43,21,70,138,457
Tamecka Dixon,LAS,G,30,1042,30,30,1042,159,364,",437",11,52,",212",148,312,",474",83,94,",883",41,126,89,35,10,69,83,412
Vickie Johnson,NYL,G-F,32,1042,32,32,1042,158,345,",458",35,96,",365",123,249,",494",79,92,",859",30,95,75,29,7,55,65,430
Mwadi Mabika,LAS,G,32,1042,32,30,1042,158,388,",407",28,106,",264",130,282,",461",97,112,",866",34,141,82,30,18,74,105,441
Tari Phillips,NYL,F-C,33,1033,33,32,1033,142,358,",397",1,5,",200",141,353,",399",87,134,",649",99,280,56,56,28,92,118,372
Michelle Snow,HOU,C,34,1025,34,34,1025,126,253,",498",0,1,",000",126,252,",500",62,85,",729",76,263,42,35,62,68,120,314
Yolanda Griffith*,SAC,C-F,34,1015,34,34,1015,161,332,",485",0,2,",000",161,330,",488",147,190,",774",92,248,46,57,39,75,125,469
Andrea Stinson,CHA,G,34,1000,34,34,1000,147,321,",458",23,75,",307",124,246,",504",60,79,",759",28,140,97,48,5,75,70,377
Stacey Dales,WAS,F,34,998,34,31,998,122,298,",409",57,160,",356",65,138,",471",39,55,",709",44,101,114,29,12,72,97,340
Ruth Riley,DET,C,34,995,34,34,995,115,231,",498",0,0,0,115,231,",498",97,127,",764",59,201,64,25,58,82,128,327
Tangela Smith,SAC,C,34,986,34,34,986,188,427,",440",13,49,",265",175,378,",463",41,58,",707",61,187,52,43,32,56,103,430
Adrian Williams-Strong,PHO,C-F,34,985,34,33,985,141,351,",402",0,1,",000",141,350,",403",52,85,",612",68,252,31,57,19,73,95,334
Taj McWilliams-Franklin,CON,F-C,34,983,34,34,983,133,301,",442",12,43,",279",121,258,",469",76,102,",745",78,227,49,43,33,54,103,354
Sandy Brondello,SEA,G,34,975,34,34,975,117,282,",415",21,48,",438",96,234,",410",25,31,",806",19,56,69,31,2,37,58,280
Gwen Jackson,SAS,F,33,975,33,26,975,114,286,",399",5,30,",167",109,256,",426",56,88,",636",86,205,20,15,17,46,85,289
Tina Thompson*,HOU,F,28,974,28,28,974,176,426,",413",39,114,",342",137,312,",439",81,104,",779",39,165,47,18,23,69,65,472
Adrienne Goodson,SAS,F,33,969,33,32,969,141,357,",395",8,36,",222",133,321,",414",81,102,",794",74,185,71,24,6,85,96,371
Tamicha Jackson,PHO,G,34,958,34,34,958,124,361,",343",35,99,",354",89,262,",340",17,21,",810",24,82,146,52,4,76,62,300
Cheryl Ford,DET,F,32,956,32,32,956,128,270,",474",0,0,0,128,270,",474",88,129,",682",99,334,27,32,31,79,109,344
Deanna Nolan,DET,G-F,32,954,32,32,954,136,312,",436",48,114,",421",88,198,",444",76,96,",792",12,107,83,41,14,69,65,396
Sheri Sam,MIN,G-F,34,953,34,28,953,138,360,",383",24,73,",329",114,287,",397",74,105,",705",46,142,88,38,6,48,70,374
Ukari Figgs,HOU,G,34,952,34,30,952,52,124,",419",26,69,",377",26,55,",473",19,22,",864",11,81,82,26,1,59,33,149
Chamique Holdsclaw,WAS,F,27,948,27,27,948,204,480,",425",6,35,",171",198,445,",445",140,155,",903",72,294,89,34,15,72,74,554
Elaine Powell,DET,G,33,938,33,33,938,105,233,",451",7,20,",350",98,213,",460",79,106,",745",43,106,129,45,9,79,65,296
Margo Dydek,SAS,C,34,926,34,34,926,156,346,",451",0,1,",000",156,345,",452",94,130,",723",45,251,58,19,100,80,113,406
Penny Taylor,CLE,F,34,898,34,33,898,143,340,",421",34,99,",343",109,241,",452",78,95,",821",44,148,80,38,10,60,53,398
Tammy Sutton-Brown,CHA,C,34,864,34,33,864,98,233,",421",0,0,0,98,233,",421",90,131,",687",73,201,15,19,50,59,132,286
Teresa Edwards*,MIN,G-F,34,854,34,34,854,63,168,",375",24,80,",300",39,88,",443",31,40,",775",24,105,148,41,11,92,60,181
LaToya Thomas,CLE,F,32,852,32,25,852,137,296,",463",0,6,",000",137,290,",472",71,90,",789",63,164,37,28,13,42,62,345
Elena Baranova,NYL,F,33,850,33,7,850,107,257,",416",33,91,",363",74,166,",446",31,35,",886",45,181,64,36,43,62,69,278
Murriel Page,WAS,F,34,850,34,34,850,83,220,",377",5,12,",417",78,208,",375",42,56,",750",62,152,35,18,24,41,101,213
Katie Douglas,CON,G-F,28,843,28,27,843,120,274,",438",47,123,",382",73,151,",483",49,68,",721",33,106,56,31,11,28,38,336
Annie La Fleur,WAS,G,34,841,34,33,841,50,134,",373",16,58,",276",34,76,",447",15,25,",600",24,79,112,27,1,52,47,131
Lisa Harrison,PHO,F,33,838,33,33,838,74,179,",413",0,3,",000",74,176,",420",35,51,",686",42,118,36,29,6,34,58,183
Helen Darling,CLE,G,34,832,34,34,832,44,143,",308",23,71,",324",21,72,",292",30,41,",732",25,87,128,39,6,74,87,141
Teresa Weatherspoon*,NYL,G,34,824,34,34,824,37,96,",385",0,4,",000",37,92,",402",24,32,",750",19,97,149,28,5,62,60,98
Tamika Whitmore,NYL,F,33,823,33,29,823,110,242,",455",1,3,",333",109,239,",456",50,76,",658",38,122,25,35,22,57,100,271
Kristen Rasmussen,IND,F,33,814,33,25,814,94,200,",470",7,15,",467",87,185,",470",31,39,",795",44,115,64,24,15,48,65,226
Svetlana Abrosimova,MIN,F,30,792,30,25,792,112,285,",393",25,82,",305",87,203,",429",69,98,",704",44,141,82,44,11,90,79,318
Lisa Leslie*,LAS,C,23,792,23,23,792,165,373,",442",12,37,",324",153,336,",455",82,133,",617",76,231,46,31,63,65,93,424
Kara Lawson,SAC,G,34,769,34,0,769,89,227,",392",54,135,",400",35,92,",380",31,40,",775",30,107,56,15,5,42,45,263
Deanna Jackson,CLE,F,34,763,34,22,763,83,198,",419",29,70,",414",54,128,",422",50,70,",714",37,89,51,20,13,33,92,245
Brooke Wyckoff,CON,F,34,755,34,22,755,55,142,",387",20,70,",286",35,72,",486",26,36,",722",48,146,35,33,19,39,109,156
Asjha Jones,WAS,F,34,748,34,10,748,121,279,",434",7,17,",412",114,262,",435",41,55,",745",62,135,52,16,25,63,109,290
DeMya Walker,SAC,F,34,740,34,21,740,111,242,",459",2,15,",133",109,227,",480",83,143,",580",61,149,47,25,23,69,95,307
Nikki McCray,IND,G,34,734,34,32,734,52,138,",377",7,32,",219",45,106,",425",20,24,",833",18,51,49,37,2,44,67,131
Amanda Lassiter,SEA,F,32,733,32,18,733,60,156,",385",24,73,",329",36,83,",434",19,30,",633",33,112,42,27,26,42,92,163
Edna Campbell,SAC,G,34,724,34,34,724,98,244,",402",46,111,",414",52,133,",391",25,33,",758",17,70,43,21,5,43,42,267
Kamila Vodichkova,SEA,F-C,28,709,28,27,709,101,213,",474",0,5,",000",101,208,",486",82,101,",812",55,143,31,20,21,53,101,284
Kedra Holland-Corn,DET,G,34,694,34,2,694,107,232,",461",50,124,",403",57,108,",528",48,63,",762",12,57,63,36,3,59,26,312
Merlakia Jones,CLE,G,34,672,34,15,672,66,196,",337",4,13,",308",62,183,",339",28,39,",718",18,97,44,22,3,36,59,164
Kayte Christensen,PHO,F,30,659,30,16,659,78,161,",484",0,0,0,78,161,",484",50,83,",602",61,126,16,25,16,39,104,206
Niele Ivey,IND,G,27,651,27,21,651,45,116,",388",33,84,",393",12,32,",375",12,17,",706",5,32,71,29,7,28,40,135
Dominique Canty,HOU,G,32,648,32,4,648,55,145,",379",0,1,",000",55,144,",382",62,93,",667",36,100,56,22,1,49,62,172
Shalonda Enis,CHA,F-C,29,613,29,20,613,82,188,",436",26,62,",419",56,126,",444",62,77,",805",62,125,16,29,2,41,63,252
Plenette Pierson,PHO,F,33,602,33,5,602,67,177,",379",0,2,",000",67,175,",383",64,101,",634",37,80,22,19,13,42,87,198
Adrienne Johnson,CON,G,34,584,34,5,584,69,195,",354",17,49,",347",52,146,",356",18,24,",750",23,58,18,17,1,21,36,173
Simone Edwards,SEA,C,34,577,34,6,577,61,134,",455",0,0,0,61,134,",455",35,56,",625",54,133,16,10,9,31,55,157
Stephanie White,IND,G-F,28,577,28,10,577,60,173,",347",29,84,",345",31,89,",348",45,48,",938",14,41,58,34,6,37,60,194
Sylvia Crawley,SAS,F,33,564,33,8,564,50,130,",385",0,0,0,50,130,",385",15,22,",682",39,105,19,18,19,40,76,115
Betty Lennox,CLE,G,34,560,34,1,560,100,269,",372",32,103,",311",68,166,",410",26,36,",722",19,89,32,14,4,58,77,258
Michele Van Gorp,MIN,C,31,528,31,1,528,70,162,",432",0,1,",000",70,161,",435",35,52,",673",32,107,17,10,20,56,87,175
Jennifer Rizzotti,CLE,G,33,525,33,0,525,20,72,",278",10,51,",196",10,21,",476",9,16,",563",4,42,65,14,0,35,22,59
Edwina Brown,PHO,G-F,34,524,34,6,524,41,152,",270",0,3,",000",41,149,",275",36,44,",818",29,71,62,30,7,47,44,118
Kelly Miller,CHA,G,34,523,34,0,523,68,167,",407",22,52,",423",46,115,",400",31,40,",775",20,53,47,18,2,35,44,189
Coretta Brown,IND,G,30,522,30,2,522,61,164,",372",36,100,",360",25,64,",391",28,33,",848",11,41,31,21,4,36,30,186
Barbara Farris,DET,F-C,34,522,34,0,522,43,99,",434",0,0,0,43,99,",434",41,63,",651",29,82,23,10,4,41,62,127
Ruthie Bolton,SAC,G,33,521,33,0,521,55,175,",314",19,98,",194",36,77,",468",20,26,",769",15,57,35,33,2,21,52,149
Kristi Harrower,MIN,G,31,499,31,0,499,32,87,",368",16,43,",372",16,44,",364",8,13,",615",9,39,72,18,3,39,15,88
Rushia Brown,CHA,F,34,483,34,5,483,53,116,",457",0,2,",000",53,114,",465",19,23,",826",34,83,16,29,10,35,88,125
Kelly Schumacher,IND,C,34,480,34,1,480,81,169,",479",4,9,",444",77,160,",481",23,27,",852",40,99,20,7,24,32,63,189
Lady Grooms,SAC,F,34,470,34,9,470,45,112,",402",0,1,",000",45,111,",405",21,26,",808",15,46,29,17,5,21,27,111
Charlotte Smith,CHA,F,27,443,27,9,443,31,98,",316",9,32,",281",22,66,",333",24,36,",667",23,60,18,10,2,24,54,95
Janell Burse,MIN,C,29,438,29,14,438,76,155,",490",0,2,",000",76,153,",497",54,70,",771",40,108,19,13,28,42,81,206
Wendy Palmer,CON,F,32,433,32,1,433,58,147,",395",10,46,",217",48,101,",475",23,28,",821",29,106,16,11,3,35,62,149
Aiysha Smith,WAS,F,31,422,31,2,422,41,120,",342",5,34,",147",36,86,",419",17,34,",500",21,65,10,11,9,26,44,104
Pollyanna Johns Kimbrough,CLE,C,30,416,30,2,416,35,63,",556",0,0,0,35,63,",556",19,33,",576",31,82,19,12,10,19,35,89
K.B. Sharp,NYL,G,30,398,30,0,398,28,71,",394",7,24,",292",21,47,",447",31,39,",795",11,32,37,14,0,26,15,94
Jennifer Gillom,LAS,F-C,33,397,33,10,397,40,97,",412",7,26,",269",33,71,",465",16,21,",762",18,55,21,16,3,9,65,103
Adia Barnes,SEA,F,16,396,16,16,396,32,84,",381",12,31,",387",20,53,",377",12,21,",571",26,65,23,11,7,18,36,88
Rita Williams,SEA,G,32,381,32,0,381,28,75,",373",11,43,",256",17,32,",531",11,15,",733",3,22,41,14,0,27,34,78
Debbie Black,CON,G,34,373,34,0,373,24,68,",353",1,3,",333",23,65,",354",6,9,",667",16,51,46,20,2,18,33,55
Slobodanka Tuvic,PHO,C,17,365,17,14,365,45,116,",388",0,4,",000",45,112,",402",37,46,",804",31,67,12,10,15,32,61,127
Tiffani Johnson,HOU,C,22,359,22,3,359,30,62,",484",0,0,0,30,62,",484",17,23,",739",19,63,13,3,7,20,33,77
Coquese Washington,IND,G,20,348,20,10,348,19,67,",284",14,48,",292",5,19,",263",11,13,",846",2,29,48,14,2,30,32,63
Teana Miller,CHA,C,31,341,31,1,341,41,78,",526",0,1,",000",41,77,",532",23,31,",742",37,91,6,14,24,27,58,105
Semeka Randall,SAS,G,33,339,33,1,339,32,90,",356",0,1,",000",32,89,",360",24,45,",533",25,53,23,11,0,44,41,88
Nicky McCrimmon,LAS,G,33,299,33,1,299,28,63,",444",5,12,",417",23,51,",451",7,8,",875",7,29,32,19,1,17,20,68
Rebecca Lobo*,CON,C,25,297,25,13,297,25,88,",284",7,28,",250",18,60,",300",2,9,",222",9,52,5,6,15,14,33,59
Sonja Henning,TOT,G,24,295,24,1,295,11,43,",256",0,9,",000",11,34,",324",2,8,",250",2,25,29,15,0,13,28,24
Jocelyn Penn,WAS,F,30,288,30,0,288,31,78,",397",2,13,",154",29,65,",446",22,33,",667",19,52,16,15,1,20,28,86
LaTonya Johnson,SAS,F,31,279,31,1,279,18,71,",254",6,23,",261",12,48,",250",16,22,",727",7,25,9,3,1,14,31,58
Ayana Walker,DET,F,34,271,34,1,271,24,70,",343",0,0,0,24,70,",343",8,21,",381",34,71,10,10,11,19,33,56
Alisa Burras,SEA,C,27,270,27,2,270,35,75,",467",0,0,0,35,75,",467",19,27,",704",27,61,5,5,5,25,58,89
Kiesha Brown,WAS,G,27,269,27,0,269,24,72,",333",10,33,",303",14,39,",359",2,3,",667",6,32,28,13,1,22,23,60
Stacey Thomas,TOT,F,30,269,30,1,269,20,62,",323",7,27,",259",13,35,",371",14,27,",519",15,43,15,20,9,16,24,61
Becky Hammon*,NYL,G,11,257,11,2,257,50,87,",575",23,49,",469",27,38,",711",39,41,",951",1,21,18,10,1,27,13,162
Rhonda Mapp,LAS,C,24,255,24,4,255,30,60,",500",0,1,",000",30,59,",508",2,4,",500",26,68,6,7,6,12,45,62
Jessie Hicks,CON,C-F,27,253,27,0,253,37,80,",463",0,0,0,37,80,",463",24,25,",960",23,48,6,11,9,26,47,98
Tully Bevilaqua,SEA,G,31,252,31,0,252,17,51,",333",8,21,",381",9,30,",300",16,21,",762",9,26,32,14,1,20,30,58
Mfon Udoka,HOU,F,25,251,25,3,251,32,64,",500",0,1,",000",32,63,",508",16,23,",696",22,51,4,4,2,21,38,80
Sophia Witherspoon,LAS,G,23,235,23,2,235,17,53,",321",10,29,",345",7,24,",292",12,14,",857",6,19,4,7,0,7,17,56
Tynesha Lewis,CHA,G,23,234,23,0,234,26,62,",419",7,13,",538",19,49,",388",11,12,",917",11,33,20,10,6,16,18,70
Shaquala Williams,LAS,G,25,229,25,3,229,19,53,",358",1,16,",063",18,37,",486",10,14,",714",11,32,19,6,0,7,25,49
Tonya Massaline,TOT,F,24,222,24,0,222,20,63,",317",6,20,",300",14,43,",326",7,7,"1,000",12,21,8,5,0,10,12,53
Linda Frohlich,NYL,F-C,26,214,26,0,214,31,72,",431",7,13,",538",24,59,",407",14,22,",636",11,36,15,6,8,14,26,83
Kelley Gibson,HOU,F-G,26,209,26,0,209,14,42,",333",10,24,",417",4,18,",222",0,0,0,4,16,8,1,5,9,14,38
Edniesha Curry,PHO,G,20,205,20,0,205,13,35,",371",5,22,",227",8,13,",615",2,3,",667",1,11,24,9,0,15,25,33
Lucienne Berthieu,CLE,F-C,22,201,22,4,201,27,52,",519",0,1,",000",27,51,",529",30,46,",652",20,42,6,10,4,22,38,84
Shaunzinski Gortman,MIN,G,24,200,24,0,200,21,49,",429",5,19,",263",16,30,",533",3,4,",750",9,32,14,11,1,20,25,50
Hamchetou Maiga-Ba,SAC,F,22,190,22,0,190,17,52,",327",0,0,0,17,52,",327",8,20,",400",13,37,14,18,2,14,27,42
Sheila Lambert,DET,G,27,187,27,1,187,24,66,",364",7,16,",438",17,50,",340",32,41,",780",10,28,14,5,0,29,15,87
Tausha Mills,SAS,C,29,185,29,0,185,20,49,",408",0,0,0,20,49,",408",18,31,",581",27,55,7,4,2,23,58,58
Erin Thorn,NYL,G,23,181,23,0,181,13,42,",310",8,33,",242",5,9,",556",10,10,"1,000",3,11,16,4,1,13,8,44
Iziane Castro Marques,PHO,F-G,16,178,16,0,178,25,71,",352",8,27,",296",17,44,",386",11,18,",611",6,12,9,6,1,10,11,69
Tamara Moore,TOT,G,26,176,26,0,176,19,42,",452",0,9,",000",19,33,",576",16,19,",842",6,28,12,9,6,16,14,54
Chantelle Anderson,SAC,C,26,171,26,0,171,19,44,",432",0,0,0,19,44,",432",4,12,",333",7,24,5,5,5,17,33,42
LaQuanda Barksdale,SAS,G,26,168,26,0,168,21,79,",266",15,52,",288",6,27,",222",2,2,"1,000",8,33,5,1,3,10,21,59
Tai Dillard,SAS,G,24,168,24,0,168,16,65,",246",4,23,",174",12,42,",286",5,6,",833",1,15,15,7,4,14,22,41
Vanessa Nygaard,LAS,F,11,168,11,3,168,16,36,",444",6,17,",353",10,19,",526",3,4,",750",11,19,5,3,0,4,22,41
Helen Luz,WAS,G,20,165,20,0,165,19,53,",358",12,40,",300",7,13,",538",9,10,",900",2,10,21,6,2,11,16,59
La'Keshia Frett,SAC,F,24,150,24,4,150,17,47,",362",1,2,",500",16,45,",356",1,2,",500",9,23,12,2,3,10,16,36
Bridget Pettis,IND,G,31,148,31,0,148,15,52,",288",6,27,",222",9,25,",360",13,17,",765",5,19,8,4,1,8,17,49
Lindsey Yamasaki,NYL,G-F,24,148,24,1,148,6,27,",222",4,14,",286",2,13,",154",0,0,0,1,12,9,4,0,5,19,16
Cynthia Cooper*,HOU,G,4,144,4,4,144,16,38,",421",7,18,",389",9,20,",450",25,28,",893",2,10,22,4,1,14,9,64
Courtney Coleman,CON,F,20,141,20,0,141,11,20,",550",0,0,0,11,20,",550",14,30,",467",8,22,1,8,2,13,18,36
Nakia Sanford,WAS,C-F,17,134,17,0,134,20,40,",500",0,0,0,20,40,",500",9,20,",450",10,26,1,3,2,14,35,49
Marla Brumfield,CHA,G,25,123,25,0,123,6,16,",375",0,3,",000",6,13,",462",6,6,"1,000",1,10,14,1,1,6,13,18
Georgia Schweitzer,MIN,G-F,16,118,16,0,118,6,17,",353",3,9,",333",3,8,",375",0,0,0,7,18,7,3,1,8,6,15
Jung Sun-Min,SEA,C,17,118,17,0,118,13,32,",406",0,7,",000",13,25,",520",4,4,"1,000",1,10,1,5,0,5,13,30
Jordan Adams,MIN,C,10,96,10,0,96,13,33,",394",5,12,",417",8,21,",381",2,2,"1,000",10,23,4,2,3,10,10,33
Lynn Pride,TOT,G-F,17,94,17,0,94,7,19,",368",0,0,0,7,19,",368",4,8,",500",11,23,1,3,1,11,20,18
Latasha Byears,LAS,G-F,5,72,5,0,72,10,25,",400",0,1,",000",10,24,",417",8,11,",727",12,21,2,0,2,2,12,28
Astou Ndiaye-Diatta,DET,F,11,70,11,2,70,10,21,",476",0,0,0,10,21,",476",0,2,",000",5,14,1,3,1,9,3,20
Petra Ujhelyi,DET,C,14,68,14,0,68,2,8,",250",0,0,0,2,8,",250",0,3,",000",3,12,3,0,1,10,8,4
Mactabene Amachree,SEA,F,7,47,7,0,47,3,10,",300",0,0,0,3,10,",300",2,4,",500",4,14,0,5,2,9,3,8
Tracy Henderson,CLE,C,11,45,11,0,45,1,13,",077",0,0,0,1,13,",077",0,0,0,6,14,3,1,1,4,6,2
Chandra Johnson,LAS,C,8,45,8,0,45,1,5,",200",1,5,",200",0,0,0,3,4,",750",2,6,3,0,1,4,6,6
Leigh Aziz,IND,F,7,44,7,0,44,4,14,",286",0,0,0,4,14,",286",2,4,",500",2,9,1,0,4,3,5,10
Sonja Mallory,PHO,C,6,44,6,0,44,4,9,",444",0,0,0,4,9,",444",2,2,"1,000",4,10,0,1,4,6,7,10
Erin Perperoglou,CHA,F,14,44,14,0,44,3,8,",375",0,0,0,3,8,",375",3,4,",750",2,4,3,0,0,2,6,9
Felicia Ragland,PHO,G,3,39,3,0,39,1,12,",083",1,5,",200",0,7,",000",2,2,"1,000",0,2,2,2,0,3,4,5
Octavia Blue,HOU,F,16,37,16,0,37,1,4,",250",0,0,0,1,4,",250",2,4,",500",1,2,2,0,0,2,3,4
Dalma Ivanyi,PHO,G,4,34,4,0,34,3,8,",375",0,2,",000",3,6,",500",0,0,0,2,4,2,0,1,2,4,6
Nevriye Yilmaz,PHO,C,5,34,5,1,34,7,15,",467",0,0,0,7,15,",467",0,2,",000",3,3,2,0,0,4,7,14
Zuzana Zirkova,WAS,G,6,30,6,0,30,2,4,",500",1,2,",500",1,2,",500",6,6,"1,000",0,2,1,0,0,2,3,11
Michaela Pavlickova,PHO,F,8,29,8,0,29,3,7,",429",0,1,",000",3,6,",500",0,0,0,1,4,1,1,0,2,1,6
Grace Daley,PHO,G,3,28,3,0,28,1,5,",200",0,2,",000",1,3,",333",0,0,0,1,2,3,0,1,3,2,2
Danielle McCulley,SEA,C-F,7,26,7,0,26,1,6,",167",0,1,",000",1,5,",200",0,0,0,0,1,0,0,0,4,3,2
Jenny Mowe,LAS,C,1,21,1,0,21,0,2,",000",0,0,0,0,2,",000",0,0,0,0,1,0,0,1,1,3,0
Charmin Smith,PHO,G,4,17,4,0,17,0,2,",000",0,2,",000",0,0,0,0,0,0,1,4,1,0,0,0,2,0
Tracy Reid,PHO,F,2,12,2,0,12,1,3,",333",0,0,0,1,3,",333",0,0,0,1,1,1,2,0,1,4,2
Gergana Slavtcheva,PHO,G,2,12,2,0,12,0,2,",000",0,2,",000",0,0,0,0,0,0,0,0,1,0,0,1,2,0
Itoro Umoh-Coleman,HOU,G,3,6,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
Zuzi Klimesova,IND,F,1,3,1,0,3,0,1,",000",0,0,0,0,1,",000",2,2,"1,000",0,0,0,0,0,0,1,2
Bethany Donaphin,NYL,F-C,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0


===== wnba_2003_per_game.txt =====
Player,Team,Pos,G,MP,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Tamika Catchings*,IND,F,34,1210,34,34,"35,6","6,5","15,1",",432","2,2","5,6",",387","4,3","9,4",",458","4,6","5,4",",847","2,4","8,0","3,4","2,1","1,0","3,0","3,6","19,7"
Nikki Teasley,LAS,G,34,1189,34,34,"35,0","3,3","8,5",",389","2,1","4,9",",424","1,2","3,6",",341","2,9","3,3",",875","0,9","5,1","6,3","1,1","0,4","3,2","2,0","11,5"
Katie Smith*,MIN,G,34,1185,34,34,"34,9","6,1","13,4",",457","2,3","5,9",",390","3,8","7,5",",510","3,7","4,2",",881","1,2","4,1","2,5","0,7","0,2","2,0","3,3","18,2"
Janeth Arcain,HOU,G,34,1136,34,34,"33,4","4,4","9,5",",466","0,3","1,1",",243","4,2","8,4",",495","2,3","2,8",",840","0,7","4,0","2,0","1,2","0,0","1,5","1,9","11,5"
Jennifer Azzi,SAS,G,34,1136,34,34,"33,4","2,5","6,2",",403","1,1","2,9",",402","1,4","3,4",",404","1,5","1,9",",785","0,3","2,7","3,3","0,8","0,3","1,8","2,9","7,6"
Sue Bird*,SEA,G,34,1136,34,34,"33,4","4,6","10,8",",421","1,4","4,1",",350","3,1","6,7",",465","1,8","2,0",",884","0,6","3,3","6,5","1,4","0,0","3,2","1,4","12,4"
Tamika Williams,MIN,F,34,1121,34,34,"33,0","3,8","5,7",",668","0,0","0,1",",000","3,8","5,6",",675","1,3","2,7",",484","2,7","6,1","1,3","1,0","0,3","1,7","2,3","8,9"
Marie Ferdinand-Harris,SAS,G,34,1116,34,34,"32,8","4,1","11,3",",362","0,5","1,5",",308","3,6","9,8",",370","5,2","6,6",",789","0,8","3,7","2,6","1,7","0,2","2,5","2,6","13,8"
Lauren Jackson*,SEA,F-C,33,1109,33,33,"33,6","7,7","15,9",",483","1,2","3,7",",317","6,5","12,2",",533","4,6","5,5",",825","2,5","9,3","1,9","1,2","1,9","2,1","3,2","21,2"
Shannon Johnson,CON,G,34,1107,34,34,"32,6","4,1","9,4",",433","0,6","2,1",",260","3,5","7,2",",484","3,7","5,0",",731","1,1","3,9","5,8","1,3","0,1","3,1","2,3","12,4"
Nykesha Sales,CON,F-G,34,1106,34,34,"32,5","5,7","13,8",",415","1,3","3,4",",386","4,4","10,4",",424","3,4","4,2",",806","0,8","4,3","2,7","1,4","0,4","2,1","3,1","16,1"
Swin Cash*,DET,F,33,1097,33,33,"33,2","5,9","13,0",",453","0,4","1,2",",300","5,5","11,8",",469","4,4","6,5",",682","2,0","5,8","3,6","1,3","0,7","3,3","2,3","16,6"
