===== wnba_2001_totals.txt =====
Player,Team,Pos,G,MP,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Mery Andrade,CLE,F,32,893,32,32,893,58,171,",339",6,30,",200",52,141,",369",30,45,",667",21,87,100,51,10,61,77,152
Semeka Randall,SEA,G,32,884,32,30,884,117,315,",371",0,4,",000",117,311,",376",66,100,",660",32,105,44,29,4,73,45,300
Kedra Holland-Corn,SAC,G,32,874,32,32,874,111,251,",442",59,150,",393",52,101,",515",41,60,",683",33,75,69,56,5,66,62,322
Marie Ferdinand-Harris,UTA,G,32,864,32,22,864,143,290,",493",11,42,",262",132,248,",532",69,113,",611",23,86,79,40,4,63,70,366
Kristin Folkl,POR,F,32,862,32,31,862,71,166,",428",5,12,",417",66,154,",429",33,40,",825",49,245,45,20,34,39,56,180
Sophia Witherspoon,POR,G,31,862,31,30,862,113,358,",316",57,182,",313",56,176,",318",90,106,",849",20,74,54,30,8,72,59,373
Jennifer Gillom,PHO,F-C,32,858,32,32,858,150,355,",423",24,70,",343",126,285,",442",71,96,",740",36,127,35,31,19,71,91,395
Edna Campbell,SAC,G,32,854,32,32,854,92,244,",377",43,94,",457",49,150,",327",33,43,",767",11,85,74,19,9,64,45,260
Adrienne Goodson,UTA,F,28,854,28,25,854,138,319,",433",5,31,",161",133,288,",462",62,89,",697",66,152,58,27,0,75,64,343
Sandy Brondello,MIA,G,29,850,29,29,850,142,344,",413",26,66,",394",116,278,",417",57,70,",814",10,50,63,28,4,37,61,367
Svetlana Abrosimova,MIN,F,26,846,26,23,846,115,294,",391",20,77,",260",95,217,",438",96,132,",727",43,174,53,42,9,85,70,346
Trisha Fallon,PHO,G-F,31,841,31,16,841,127,259,",490",15,37,",405",112,222,",505",53,65,",815",35,77,33,35,12,47,43,322
Mwadi Mabika,LAS,G,28,828,28,24,828,99,256,",387",47,123,",382",52,133,",391",68,79,",861",22,130,87,39,11,44,74,313
Nikki McCray,WAS,G,32,828,32,32,828,119,290,",410",22,95,",232",97,195,",497",91,128,",711",22,56,47,26,0,73,68,351
Maria Stepanova,PHO,C,32,815,32,31,815,143,282,",507",0,2,",000",143,280,",511",48,78,",615",66,201,41,43,64,50,110,334
Simone Edwards,SEA,C,32,810,32,27,810,91,190,",479",0,0,0,91,190,",479",55,83,",663",67,157,26,24,20,37,54,237
Edwina Brown,DET,G-F,32,800,32,14,800,85,232,",366",20,53,",377",65,179,",363",47,60,",783",31,101,87,33,7,68,83,237
Ruth Riley,MIA,C,32,799,32,20,799,77,162,",475",0,0,0,77,162,",475",64,83,",771",51,130,26,25,46,63,107,218
Tully Bevilaqua,POR,G,31,788,31,31,788,39,119,",328",23,73,",315",16,46,",348",52,71,",732",27,88,103,59,6,52,102,153
Shannon Johnson,ORL,G,26,785,26,22,785,90,245,",367",38,104,",365",52,141,",369",84,111,",757",15,77,68,34,6,54,66,302
Helen Darling,CLE,G,32,778,32,32,778,59,166,",355",23,70,",329",36,96,",375",55,72,",764",18,76,109,34,4,70,59,196
Elena Tornikidou,DET,F,32,777,32,32,777,111,249,",446",22,49,",449",89,200,",445",63,71,",887",28,77,56,19,14,59,59,307
Olympia Scott,IND,C,32,775,32,30,775,99,217,",456",0,2,",000",99,215,",460",82,111,",739",52,161,40,22,12,72,108,280
Rushia Brown,CLE,F,30,760,30,24,760,101,195,",518",1,1,"1,000",100,194,",515",46,63,",730",49,132,37,44,10,37,73,249
Chasity Melvin,CLE,C-F,27,754,27,20,754,102,215,",474",2,2,"1,000",100,213,",469",60,86,",698",66,154,50,24,16,45,81,266
Tamika Whitmore,NYL,F,32,752,32,29,752,96,222,",432",1,2,",500",95,220,",432",33,58,",569",29,97,19,17,10,33,70,226
Ticha Penicheiro,SAC,G,23,744,23,22,744,42,124,",339",11,42,",262",31,82,",378",49,64,",766",6,86,172,40,8,64,58,144
Latasha Byears,LAS,G-F,32,739,32,13,739,133,221,",602",1,3,",333",132,218,",606",30,52,",577",80,183,29,42,13,38,112,297
Annie La Fleur,WAS,G,31,731,31,27,731,47,141,",333",14,47,",298",33,94,",351",16,27,",593",27,76,88,26,2,60,45,124
Erin Perperoglou,MIN,F,32,725,32,19,725,64,184,",348",8,29,",276",56,155,",361",47,76,",618",42,118,62,27,29,65,101,183
Lynn Pride,MIN,G-F,32,713,32,14,713,68,174,",391",1,4,",250",67,170,",394",33,55,",600",47,146,28,28,20,46,77,170
Niele Ivey,IND,G,32,708,32,26,708,38,102,",373",25,70,",357",13,32,",406",14,15,",933",16,55,70,33,5,35,51,115
Jurgita Streimikyte,IND,F,27,707,27,26,707,99,207,",478",0,9,",000",99,198,",500",48,57,",842",45,139,52,37,19,52,81,246
Nadine Malcolm,IND,F,31,705,31,23,705,90,212,",425",23,56,",411",67,156,",429",54,62,",871",32,92,26,13,3,48,75,257
Charlotte Smith,CHA,F,30,678,30,24,678,57,146,",390",10,32,",313",47,114,",412",47,64,",734",36,101,50,16,13,41,73,171
Tiffani Johnson,HOU,C,32,672,32,28,672,62,138,",449",0,0,0,62,138,",449",24,28,",857",44,138,22,12,15,42,67,148
Jamie Redd,SEA,F,32,659,32,6,659,82,216,",380",22,77,",286",60,139,",432",45,66,",682",29,82,48,17,3,48,101,231
Kristen Veal,PHO,G,29,658,29,14,658,35,125,",280",14,50,",280",21,75,",280",32,42,",762",14,60,125,33,4,82,58,116
Kate Paye,MIN,G,32,652,32,16,652,30,78,",385",20,56,",357",10,22,",455",11,16,",688",7,61,97,21,0,46,55,91
Wendy Palmer,DET,F,22,651,22,22,651,91,215,",423",11,33,",333",80,182,",440",40,59,",678",38,154,23,23,4,48,64,233
Brooke Wyckoff,ORL,F,32,648,32,27,648,41,125,",328",6,37,",162",35,88,",398",20,28,",714",48,122,37,26,15,50,91,108
Dominique Canty,DET,G,32,625,32,18,625,70,193,",363",1,5,",200",69,188,",367",56,74,",757",45,83,70,31,1,55,69,197
Jae Kingi-Cross,DET,G,29,625,29,17,625,55,142,",387",33,88,",375",22,54,",407",26,36,",722",20,63,74,31,8,53,42,169
Shalonda Enis,CHA,F-C,32,623,32,11,623,66,158,",418",14,31,",452",52,127,",409",45,63,",714",48,113,14,10,5,36,60,191
Ann Wauters,CLE,C,24,622,24,14,622,87,153,",569",0,2,",000",87,151,",576",60,75,",800",35,114,35,17,13,50,55,234
Becky Hammon*,NYL,G,32,619,32,0,619,90,197,",457",42,111,",378",48,86,",558",40,51,",784",10,52,51,27,1,48,46,262
Amanda Lassiter,HOU,F,32,613,32,18,613,51,139,",367",26,67,",388",25,72,",347",10,15,",667",27,110,34,16,21,36,66,138
Tammy Sutton-Brown,CHA,C,29,602,29,21,602,72,147,",490",0,0,0,72,147,",490",52,72,",722",51,129,11,21,39,40,84,196
Sue Wicks,NYL,F,30,602,30,3,602,61,130,",469",0,7,",000",61,123,",496",35,52,",673",36,138,37,36,30,43,86,157
Charmin Smith,SEA,G,32,589,32,8,589,17,63,",270",11,38,",289",6,25,",240",13,21,",619",18,55,39,17,1,26,52,58
Ruthie Bolton,SAC,G,31,582,31,0,582,73,216,",338",40,110,",364",33,106,",311",36,52,",692",34,93,55,28,1,39,55,222
Clarisse Machanguana,CHA,C-F,30,580,30,8,580,63,126,",500",0,0,0,63,126,",500",37,57,",649",34,121,17,16,16,41,95,163
Tonya Edwards,TOT,G,32,580,32,9,580,60,171,",351",10,36,",278",50,135,",370",64,84,",762",16,62,48,19,7,62,79,194
Penny Taylor,CLE,F,32,561,32,0,561,86,225,",382",22,73,",301",64,152,",421",36,46,",783",36,112,44,35,11,38,46,230
Barbara Farris,DET,F-C,31,559,31,10,559,46,98,",469",0,0,0,46,98,",469",37,58,",638",41,109,16,7,5,30,68,129
Deanna Nolan,DET,G-F,27,545,27,0,545,64,194,",330",21,73,",288",43,121,",355",43,53,",811",16,53,30,17,6,35,43,192
Lady Grooms,SAC,F,31,543,31,0,543,49,114,",430",0,0,0,49,114,",430",43,58,",741",32,78,38,15,10,25,43,141
Stephanie White,IND,G-F,30,504,30,0,504,52,137,",380",23,57,",404",29,80,",363",41,53,",774",13,55,58,26,14,38,50,168
Tamicha Jackson,POR,G,32,497,32,1,497,55,169,",325",6,39,",154",49,130,",377",16,23,",696",10,44,50,28,0,45,35,132
Bridget Pettis,PHO,G,32,497,32,1,497,53,159,",333",20,63,",317",33,96,",344",46,56,",821",30,60,50,28,4,38,47,172
Maylana Martin,MIN,C-F,31,494,31,12,494,35,103,",340",6,18,",333",29,85,",341",19,31,",613",27,86,19,17,15,37,87,95
Helen Luz,WAS,G,32,489,32,3,489,55,136,",404",32,82,",390",23,54,",426",22,25,",880",10,37,55,28,5,43,47,164
Gordana Grubin,IND,G,27,481,27,9,481,62,167,",371",17,58,",293",45,109,",413",29,39,",744",18,49,33,7,0,34,30,170
Jennifer Rizzotti,CLE,G,32,476,32,0,476,42,110,",382",28,73,",384",14,37,",378",7,11,",636",2,30,51,25,2,41,30,119
Val Whiting-Raymond,MIN,C-F,26,462,26,15,462,24,90,",267",0,1,",000",24,89,",270",40,54,",741",25,83,16,15,14,34,62,88
Jessie Hicks,ORL,C-F,32,456,32,5,456,63,162,",389",0,0,0,63,162,",389",43,66,",652",38,92,22,23,17,53,85,169
Korie Hlede,UTA,G,27,455,27,10,455,55,141,",390",8,23,",348",47,118,",398",33,38,",868",15,40,43,25,1,42,56,151
Audrey Sauret,WAS,G,25,455,25,3,455,33,111,",297",3,26,",115",30,85,",353",7,24,",292",11,42,43,24,4,41,39,76
Amy Herrig,UTA,C,32,448,32,1,448,43,93,",462",0,0,0,43,93,",462",35,46,",761",23,81,14,8,14,35,47,121
Tammy Jackson,HOU,F-C,32,442,32,4,442,43,86,",500",0,0,0,43,86,",500",18,40,",450",41,91,21,22,11,29,53,104
Tiffany McCain,ORL,G,32,442,32,9,442,35,109,",321",21,67,",313",14,42,",333",6,9,",667",7,38,36,10,8,34,52,97
Katie Douglas,ORL,G-F,22,439,22,0,439,51,141,",362",18,57,",316",33,84,",393",34,47,",723",16,51,39,37,7,44,34,154
Marlies Askamp,MIA,C,30,431,30,11,431,28,58,",483",0,0,0,28,58,",483",18,32,",563",35,87,15,12,11,19,62,74
Georgia Schweitzer,MIN,G-F,24,423,24,8,423,32,102,",314",7,42,",167",25,60,",417",13,17,",765",15,50,34,11,6,17,34,84
Tynesha Lewis,HOU,G,29,419,29,4,419,39,92,",424",8,20,",400",31,72,",431",11,17,",647",20,61,15,11,4,26,26,97
Kristen Rasmussen,MIA,F,28,416,28,3,416,31,86,",360",1,4,",250",30,82,",366",12,16,",750",33,88,16,11,14,31,48,75
Stacey Thomas,POR,F,32,413,32,1,413,22,60,",367",0,7,",000",22,53,",415",15,35,",429",31,70,41,30,10,40,57,59
Michele Timms*,PHO,G,21,408,21,18,408,38,110,",345",14,46,",304",24,64,",375",8,10,",800",11,45,87,21,2,42,42,98
Claudia Neves,DET,G,22,407,22,15,407,34,94,",362",19,52,",365",15,42,",357",8,8,"1,000",3,29,34,21,0,28,21,95
Kamila Vodichkova,SEA,F-C,29,405,29,4,405,51,122,",418",10,25,",400",41,97,",423",38,44,",864",25,71,23,16,7,34,56,150
La'Keshia Frett,SAC,F,30,403,30,10,403,49,126,",389",0,0,0,49,126,",389",30,35,",857",23,55,18,10,6,32,30,128
Kisha Ford,MIA,G-F,30,395,30,1,395,26,80,",325",1,11,",091",25,69,",362",18,32,",563",19,65,21,17,5,18,43,71
Rhonda Mapp,LAS,C,30,395,30,0,395,51,123,",415",0,3,",000",51,120,",425",24,32,",750",34,79,14,16,6,25,60,126
Katy Steding,SEA,F,26,393,26,17,393,35,94,",372",16,35,",457",19,59,",322",16,20,",800",9,35,24,16,9,22,23,102
Michelle Marciniak,SEA,G,27,392,27,5,392,51,139,",367",10,33,",303",41,106,",387",20,37,",541",17,38,47,30,2,30,49,132
Alicia Thompson,IND,F,22,381,22,7,381,76,174,",437",17,43,",395",59,131,",450",17,23,",739",21,63,25,9,7,22,24,186
Kelly Schumacher,IND,C,28,380,28,5,380,46,93,",495",3,5,",600",43,88,",489",17,20,",850",23,70,10,5,28,21,41,112
Kara Wolters,SAC,C,31,378,31,1,378,63,134,",470",0,0,0,63,134,",470",25,31,",806",21,74,17,4,25,33,55,151
Adrian Williams-Strong,PHO,C-F,25,375,25,1,375,38,113,",336",0,0,0,38,113,",336",20,28,",714",21,75,11,15,5,34,43,96
Trisha Stafford-Odom,HOU,F,30,365,30,4,365,39,106,",368",0,1,",000",39,105,",371",35,52,",673",38,85,16,12,2,26,42,113
Nicky McCrimmon,LAS,G,28,350,28,0,350,28,63,",444",5,12,",417",23,51,",451",3,7,",429",3,12,63,21,0,22,19,64
Vicki Hall,TOT,F,27,348,27,6,348,41,100,",410",7,25,",280",34,75,",453",12,22,",545",15,49,13,5,5,18,33,101
Angie Braziel,IND,F,23,341,23,0,341,50,115,",435",0,1,",000",50,114,",439",27,35,",771",21,77,7,9,13,20,27,127
Tonya Massaline,WAS,F,30,336,30,2,336,41,114,",360",10,29,",345",31,85,",365",9,11,",818",19,43,10,4,2,14,5,101
Slobodanka Tuvic,PHO,C,30,325,30,0,325,13,42,",310",0,0,0,13,42,",310",28,59,",475",18,63,17,16,17,28,49,54
Tausha Mills,WAS,C,30,319,30,0,319,23,69,",333",0,1,",000",23,68,",338",18,31,",581",40,105,6,14,4,25,72,64
Kate Starbird,UTA,F-G,23,310,23,7,310,41,110,",373",5,23,",217",36,87,",414",22,27,",815",13,30,21,8,1,15,30,109
DeMya Walker,POR,F,21,297,21,0,297,44,100,",440",2,3,",667",42,97,",433",23,40,",575",29,58,10,7,12,35,51,113
Kelley Gibson,HOU,F-G,28,288,28,6,288,13,57,",228",3,21,",143",10,36,",278",15,22,",682",6,29,13,8,6,15,20,44
Carolyn Young,POR,G,23,279,23,1,279,37,99,",374",10,34,",294",27,65,",415",27,37,",730",10,34,15,14,1,27,27,111
Tracy Reid,MIA,F,21,278,21,2,278,32,63,",508",0,0,0,32,63,",508",16,26,",615",10,37,13,15,5,25,28,80
Alisa Burras,POR,C,26,272,26,1,272,44,83,",530",0,0,0,44,83,",530",18,31,",581",22,59,10,5,3,30,30,106
Rachael Sporn,DET,F,23,265,23,1,265,19,47,",404",0,0,0,19,47,",404",3,9,",333",21,52,11,7,4,13,16,41
Vanessa Nygaard,POR,F,31,259,31,0,259,28,72,",389",19,49,",388",9,23,",391",1,3,",333",13,35,10,6,2,14,48,76
Jaynetta Saunders,PHO,F,28,253,28,6,253,25,77,",325",1,3,",333",24,74,",324",17,25,",680",13,40,7,10,8,14,28,68
Tawona Alhaleem,ORL,F-G,26,252,26,1,252,19,58,",328",4,11,",364",15,47,",319",7,14,",500",15,38,14,11,0,28,20,49
Marla Brumfield,MIA,G,27,247,27,0,247,17,60,",283",5,15,",333",12,45,",267",5,5,"1,000",9,25,32,20,0,24,27,44
Michele Van Gorp,MIN,C,22,243,22,8,243,15,40,",375",0,1,",000",15,39,",385",11,20,",550",15,34,12,3,6,18,36,41
Betty Lennox,MIN,G,11,241,11,7,241,41,110,",373",20,52,",385",21,58,",362",19,20,",950",13,54,16,10,4,25,29,121
Monica Maxwell,IND,F,15,238,15,3,238,16,53,",302",7,31,",226",9,22,",409",8,12,",667",12,38,14,5,4,22,19,47
Carla Boyd,DET,F,21,230,21,0,230,23,67,",343",11,36,",306",12,31,",387",18,20,",900",10,26,14,11,2,16,32,75
Quacy Barnes,SEA,C,20,229,20,3,229,23,59,",390",1,1,"1,000",22,58,",379",21,27,",778",14,34,11,9,6,16,29,68
LaTonya Johnson,UTA,F,26,228,26,0,228,17,65,",262",5,30,",167",12,35,",343",11,14,",786",4,19,7,2,1,13,26,50
Kelly Miller,CHA,G,26,225,26,0,225,22,57,",386",7,19,",368",15,38,",395",4,5,",800",11,28,14,9,0,9,14,55
Vedrana Grgin-Fonseca,LAS,F,24,223,24,7,223,28,65,",431",6,19,",316",22,46,",478",9,14,",643",13,35,12,4,1,15,21,71
Andrea Nagy,NYL,G,23,213,23,0,213,13,31,",419",6,12,",500",7,19,",368",2,4,",500",0,9,24,2,3,23,25,34
Stacey Lovelace,SEA,C,22,211,22,2,211,27,71,",380",10,26,",385",17,45,",378",12,17,",706",14,32,9,8,5,18,23,76
Elena Shakirova,HOU,C,26,203,26,2,203,12,38,",316",0,7,",000",12,31,",387",14,23,",609",15,35,9,6,2,9,11,38
Shanele Stires,MIN,F,18,201,18,5,201,20,53,",377",6,25,",240",14,28,",500",5,7,",714",10,27,14,8,4,19,27,51
Nekeshia Henderson,HOU,G,23,179,23,0,179,9,38,",237",6,22,",273",3,16,",188",2,7,",286",5,21,22,6,0,16,5,26
Janell Burse,MIN,C,20,169,20,0,169,16,48,",333",0,1,",000",16,47,",340",15,20,",750",23,42,5,2,15,20,20,47
Kelly Santos,DET,F,14,153,14,0,153,20,42,",476",0,1,",000",20,41,",488",12,18,",667",11,27,5,3,3,12,23,52
Summer Erb,CHA,C,18,148,18,0,148,18,42,",429",0,0,0,18,42,",429",18,21,",857",8,35,4,1,5,10,23,54
Jaclyn Johnson,ORL,F,17,139,17,1,139,14,25,",560",3,7,",429",11,18,",611",4,5,",800",10,23,9,4,3,17,21,35
Coco Miller,WAS,G,20,137,20,0,137,13,40,",325",2,6,",333",11,34,",324",6,11,",545",5,9,8,6,0,13,10,34
Adriana Moises,PHO,G,7,123,7,0,123,14,36,",389",4,12,",333",10,24,",417",9,12,",750",4,16,17,6,0,16,11,41
Katrina Colleton,MIA,F,14,121,14,0,121,10,39,",256",0,1,",000",10,38,",263",6,10,",600",2,7,7,2,1,7,9,26
Pollyanna Johns Kimbrough,CLE,C,18,119,18,0,119,12,27,",444",0,0,0,12,27,",444",4,9,",444",12,31,4,0,2,10,12,28
Tricia Bader Binford,CLE,G,19,114,19,0,114,8,20,",400",5,13,",385",3,7,",429",0,0,0,2,12,11,5,0,8,7,21
Eva Nemcova,CLE,F,8,113,8,2,113,13,38,",342",3,15,",200",10,23,",435",5,8,",625",1,10,8,2,5,6,9,34
Keisha Anderson,CHA,G,18,102,18,0,102,2,16,",125",0,2,",000",2,14,",143",8,10,",800",3,15,14,6,0,17,8,12
Cass Bauer-Bilodeau,WAS,C,15,102,15,0,102,5,17,",294",0,1,",000",5,16,",313",5,10,",500",8,18,3,2,1,6,12,15
Danielle McCulley,IND,C-F,8,90,8,2,90,5,18,",278",1,2,",500",4,16,",250",17,18,",944",4,17,5,0,2,7,12,28
Rebecca Lobo*,NYL,C,16,85,16,0,85,7,22,",318",1,2,",500",6,20,",300",2,4,",500",2,14,1,2,0,7,16,17
Stacy Clinesmith,SAC,G,16,75,16,0,75,4,14,",286",2,10,",200",2,4,",500",0,0,0,0,3,14,1,0,6,10,10
Ilona Korstine,PHO,G,12,75,12,0,75,7,25,",280",1,3,",333",6,22,",273",6,7,",857",6,11,5,3,0,9,4,21
Cindy Blodgett,SAC,G,11,72,11,0,72,13,29,",448",8,15,",533",5,14,",357",0,0,0,1,9,6,6,1,11,6,34
Kristi Harrower,MIN,G,4,72,4,1,72,7,15,",467",3,6,",500",4,9,",444",4,4,"1,000",1,4,11,3,0,3,4,21
Carla McGhee,ORL,F,17,71,17,0,71,6,24,",250",0,0,0,6,24,",250",2,4,",500",4,11,0,1,1,6,9,14
Nicole Levandusky,LAS,G,13,67,13,0,67,7,22,",318",5,17,",294",2,5,",400",1,1,"1,000",5,9,7,5,1,5,3,20
Grace Daley,NYL,G,15,66,15,0,66,10,21,",476",0,5,",000",10,16,",625",5,9,",556",3,8,10,8,1,7,12,25
Cintia dos Santos,ORL,C,10,65,10,0,65,7,19,",368",0,0,0,7,19,",368",5,6,",833",1,6,2,3,5,7,18,19
Alessandra Santos de Oliveira,SEA,C,10,62,10,1,62,4,14,",286",0,0,0,4,14,",286",5,11,",455",10,16,0,0,0,3,12,13
Katarina Lazic,NYL,G,8,55,8,0,55,8,20,",400",0,2,",000",8,18,",444",1,2,",500",2,6,3,3,0,10,9,17
Camille Cooper,NYL,C,4,51,4,0,51,8,12,",667",0,0,0,8,12,",667",10,13,",769",7,11,1,0,2,3,6,26
Cara Consuegra,UTA,G,15,50,15,0,50,0,5,",000",0,2,",000",0,3,",000",2,4,",500",1,6,10,4,0,11,4,2
Michelle Cleary,PHO,G,4,49,4,0,49,0,3,",000",0,2,",000",0,1,",000",2,2,"1,000",2,3,9,2,0,3,2,2
Wendi Willits,LAS,G,13,47,13,0,47,6,20,",300",2,13,",154",4,7,",571",3,4,",750",1,5,3,1,0,2,0,17
Markita Aldridge,WAS,G,5,35,5,0,35,3,9,",333",0,3,",000",3,6,",500",1,1,"1,000",2,2,2,0,0,4,5,7
LaQuanda Barksdale,POR,G,5,35,5,0,35,1,10,",100",0,3,",000",1,7,",143",0,0,0,1,6,4,2,0,1,3,2
Nicole Kubik,PHO,G,3,21,3,0,21,1,4,",250",0,1,",000",1,3,",333",0,0,0,0,2,5,4,0,3,7,2
Michaela Pavlickova,UTA,F,10,21,10,0,21,0,2,",000",0,0,0,0,2,",000",1,2,",500",0,6,1,0,2,1,0,1
Jennifer Whittle,WAS,C,4,20,4,0,20,0,1,",000",0,1,",000",0,0,0,0,2,",000",1,1,0,0,1,3,8,0
Jenny Mowe,POR,C,5,17,5,0,17,3,3,"1,000",0,0,0,3,3,"1,000",0,0,0,1,3,0,0,1,2,5,6
Michelle Edwards,SEA,G,3,13,3,0,13,1,3,",333",0,0,0,1,3,",333",2,2,"1,000",0,2,4,1,0,3,2,4
Brandy Reed,PHO,F,1,13,1,0,13,1,8,",125",0,0,0,1,8,",125",1,1,"1,000",0,3,0,0,0,0,0,3
Tamara Stocks,WAS,F-C,3,11,3,0,11,1,3,",333",0,0,0,1,3,",333",1,2,",500",0,2,0,0,0,0,3,3
Hajdana Radunovic,NYL,C,4,9,4,0,9,1,2,",500",0,0,0,1,2,",500",2,2,"1,000",1,4,0,0,1,2,3,4
E.C. Hill,PHO,G,3,8,3,0,8,0,1,",000",0,1,",000",0,0,0,0,0,0,0,0,1,1,0,0,2,0
Pat Luckey,PHO,F,1,8,1,0,8,0,1,",000",0,0,0,0,1,",000",0,0,0,0,1,1,0,1,0,0,0
