===== wnba_1997_totals.txt =====
Player,Team,Pos,G,MP,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Haixia Zheng,LAS,C,28,557,28,21,557,110,178,",618",0,0,0,110,178,",618",39,59,",661",32,123,17,11,20,46,77,259
Tammy Jackson,HOU,F-C,28,545,28,3,545,45,110,",409",0,1,",000",45,109,",413",25,41,",610",42,116,12,45,10,49,84,115
Penny Moore,CHA,F,28,539,28,9,539,57,159,",358",5,25,",200",52,134,",388",16,31,",516",15,72,28,16,11,44,35,135
Marlies Askamp,PHO,C,28,517,28,1,517,70,178,",393",0,1,",000",70,177,",395",71,93,",763",66,145,23,22,9,46,59,211
Rushia Brown,CLE,F,28,511,28,3,511,64,123,",520",0,0,0,64,123,",520",47,64,",734",48,113,20,34,14,27,72,175
Linda Burgess,LAS,F,28,492,28,6,492,73,135,",541",1,2,",500",72,133,",541",36,49,",735",46,117,9,20,13,47,46,183
Tora Suber,CHA,G,28,475,28,8,475,40,108,",370",23,58,",397",17,50,",340",28,41,",683",5,42,56,13,3,51,32,131
Kisha Ford,NYL,G-F,28,473,28,3,473,43,114,",377",3,20,",150",40,94,",426",27,44,",614",28,48,25,28,5,38,56,116
Dena Head,UTA,G,27,471,27,4,471,53,136,",390",10,32,",313",43,104,",413",38,45,",844",22,63,46,14,8,61,45,154
Sharon Manning,CHA,F-C,28,438,28,5,438,58,125,",464",0,0,0,58,125,",464",21,50,",420",42,98,13,25,5,29,31,137
Tajama Abraham,SAC,C,28,422,28,5,422,48,126,",381",0,0,0,48,126,",381",26,38,",684",32,67,13,12,12,49,70,122
Tiffany Woosley,HOU,G,26,397,26,4,397,29,88,",330",16,50,",320",13,38,",342",2,8,",250",8,28,29,18,1,30,19,76
Fran Harris,HOU,G-F,25,369,25,1,369,37,107,",346",8,24,",333",29,83,",349",22,31,",710",16,56,25,17,3,29,27,104
Mikiko Hagiwara,TOT,G,26,360,26,7,360,25,86,",291",17,61,",279",8,25,",320",9,16,",563",7,23,20,4,2,16,16,76
Trena Trice,NYL,F-C,28,340,28,0,340,51,92,",554",2,8,",250",49,84,",583",30,45,",667",32,68,2,9,9,40,65,134
Sue Wicks,NYL,F,28,332,28,0,332,38,107,",355",2,7,",286",36,100,",360",22,33,",667",36,94,29,17,18,46,52,100
Mwadi Mabika,LAS,G,21,325,21,1,325,53,136,",390",7,38,",184",46,98,",469",13,24,",542",22,54,22,23,6,27,48,126
Karen Booker,UTA,C,26,321,26,4,321,20,60,",333",0,3,",000",20,57,",351",21,37,",568",34,80,24,24,15,49,62,61
Tia Jackson,PHO,F,26,320,26,6,320,25,73,",342",3,8,",375",22,65,",338",21,25,",840",26,57,26,23,8,37,31,74
Rhonda Blades,NYL,G,28,290,28,0,290,25,70,",357",17,54,",315",8,16,",500",13,20,",650",6,21,30,14,1,39,55,80
Deborah Carter,UTA,G-F,18,286,18,7,286,30,78,",385",1,7,",143",29,71,",408",10,14,",714",22,49,8,13,1,14,33,71
Daedra Charles,LAS,F-C,28,282,28,1,282,27,67,",403",0,1,",000",27,66,",409",10,15,",667",16,48,12,10,10,14,41,64
Heidi Burge,LAS,F-C,22,282,22,6,282,32,72,",444",0,4,",000",32,68,",471",23,45,",511",23,69,15,12,12,25,52,87
Nancy Lieberman*,PHO,G,25,279,25,0,279,25,77,",325",6,26,",231",19,51,",373",8,10,",800",6,32,40,14,2,39,34,64
Tina Nicholson,CLE,G,24,273,24,14,273,18,44,",409",9,24,",375",9,20,",450",3,5,",600",2,10,42,11,1,28,28,48
Greta Koss,UTA,F,13,268,13,10,268,15,29,",517",2,3,",667",13,26,",500",12,16,",750",12,37,10,9,4,18,15,44
Judy Mosley-McAfee,SAC,F,13,265,13,9,265,22,50,",440",0,0,0,22,50,",440",11,11,"1,000",24,47,10,8,2,24,30,55
Jessie Hicks,UTA,C-F,26,263,26,0,263,37,80,",463",0,1,",000",37,79,",468",9,16,",563",17,36,10,13,11,12,57,83
Adrienne Johnson,CLE,G,25,194,25,0,194,22,58,",379",2,4,",500",20,54,",370",7,9,",778",8,22,9,5,1,27,13,53
Corissa Yasen,SAC,G,19,188,19,0,188,23,57,",404",0,1,",000",23,56,",411",6,12,",500",12,20,6,18,2,16,17,52
Laure Savasta,SAC,G,14,157,14,0,157,11,45,",244",4,20,",200",7,25,",280",7,9,",778",1,6,12,4,1,21,14,33
Sheryl Swoopes*,HOU,F-G,9,129,9,0,129,25,53,",472",4,16,",250",21,37,",568",10,14,",714",6,15,7,7,4,4,5,64
Debra Williams,CHA,G,10,116,10,2,116,11,43,",256",4,18,",222",7,25,",280",1,2,",500",3,13,9,2,0,6,9,27
Katasha Artis,CHA,F,20,113,20,0,113,4,16,",250",0,1,",000",4,15,",267",8,15,",533",1,16,8,6,1,12,13,16
Jenny Boucek,CLE,G,10,112,10,1,112,7,15,",467",0,3,",000",7,12,",583",4,7,",571",3,10,9,6,0,22,10,18
Catarina Pollini,HOU,F,13,94,13,0,94,8,22,",364",0,0,0,8,22,",364",6,12,",500",3,12,5,4,1,8,21,22
Yolanda Moore,HOU,F-C,13,93,13,0,93,5,20,",250",0,0,0,5,20,",250",6,12,",500",6,13,1,1,0,7,9,16
Yvette Angel,SAC,G,5,90,5,3,90,7,16,",438",0,5,",000",7,11,",636",0,3,",000",2,9,11,4,1,8,6,14
Denique Graves,SAC,C,22,86,22,0,86,6,27,",222",0,0,0,6,27,",222",4,8,",500",3,15,0,0,6,12,15,16
Monique Ambers,PHO,F,19,85,19,0,85,4,9,",444",0,0,0,4,9,",444",6,15,",400",10,20,4,0,2,7,13,14
Tara Williams,PHO,G,12,84,12,0,84,16,39,",410",5,11,",455",11,28,",393",0,0,0,1,8,3,3,0,4,9,37
Anita Maxwell,CLE,F,9,63,9,0,63,8,25,",320",0,0,0,8,25,",320",3,8,",375",2,12,8,4,0,6,5,19
Jasmina Perazic-Gipe,NYL,G-F,9,47,9,0,47,5,13,",385",0,3,",000",5,10,",500",0,0,0,2,11,4,3,0,7,1,10
Margold Clark,SAC,F-C,4,46,4,0,46,3,6,",500",0,1,",000",3,5,",600",1,2,",500",0,6,1,1,1,2,9,7
Raegan Pebley,UTA,F-C,8,43,8,0,43,5,13,",385",0,0,0,5,13,",385",2,2,"1,000",4,7,1,1,3,0,3,12
Danielle Viglione,SAC,G,7,30,7,0,30,3,11,",273",1,4,",250",2,7,",286",0,0,0,1,4,1,1,0,0,5,7
Marcie Alberts,CLE,G,5,30,5,0,30,0,2,",000",0,2,",000",0,0,0,0,0,0,0,1,3,2,0,3,2,0
Susie Hopson-Shelton,CHA,F,6,29,6,0,29,7,11,",636",0,0,0,7,11,",636",2,2,"1,000",1,5,1,1,0,2,3,16
Megan Compain,UTA,G,5,19,5,0,19,2,7,",286",1,4,",250",1,3,",333",0,0,0,0,5,2,4,1,6,6,5
Milica Vukadinovic,CHA,G,1,14,1,0,14,1,1,"1,000",1,1,"1,000",0,0,0,0,0,0,0,1,1,1,0,3,0,3
Travesa Gant,LAS,C,2,13,2,0,13,0,1,",000",0,0,0,0,1,",000",0,0,0,0,3,0,0,0,2,4,0
Pietra Gay,HOU,G-F,5,12,5,0,12,1,2,",500",0,0,0,1,2,",500",2,5,",400",0,3,2,1,0,4,3,4
Cassandra Crumpton-Moorer,NYL,G,2,11,2,0,11,1,4,",250",0,1,",000",1,3,",333",0,0,0,1,2,1,0,0,1,0,2
Ryneldi Becenti,PHO,G,1,8,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Kim Gessig,LAS,F,1,4,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0
Molly Tuter,PHO,G,3,3,3,0,3,0,2,",000",0,0,0,0,2,",000",0,0,0,0,0,0,0,0,0,0,0


===== wnba_1997_per_game.txt =====
Player,Team,Pos,G,MP,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Chantel Tremitiere,SAC,G,28,1051,28,28,"37,5","2,5","7,0",",352","0,3","1,3",",189","2,2","5,7",",390","2,4","3,2",",744","0,9","4,1","4,8","1,9","0,0","4,4","2,9","7,6"
Andrea Stinson,CHA,G,28,1011,28,28,"36,1","6,3","14,1",",447","0,9","2,8",",325","5,4","11,4",",476","2,1","3,2",",674","1,7","5,5","4,4","1,5","0,8","3,5","2,0","15,7"
Cynthia Cooper*,HOU,G,28,982,28,28,"35,1","6,8","14,5",",470","2,4","5,8",",414","4,4","8,7",",508","6,1","7,1",",864","1,2","4,0","4,7","2,1","0,2","3,9","2,4","22,2"
Bridgette Gordon,SAC,F,28,981,28,28,"35,0","4,8","11,1",",433","0,4","1,4",",275","4,4","9,7",",456","3,0","3,8",",785","2,4","4,8","2,8","1,4","0,3","3,0","2,1","13,0"
Michele Timms*,PHO,G,27,966,27,27,"35,8","3,7","10,9",",336","1,8","5,3",",345","1,9","5,7",",327","2,9","3,9",",760","0,9","3,7","5,0","2,6","0,1","3,0","3,5","12,1"
Eva Nemcova,CLE,F,28,944,28,28,"33,7","4,9","10,4",",473","1,3","3,0",",435","3,6","7,4",",488","2,5","3,0",",855","0,8","3,9","2,4","1,4","0,3","2,8","1,9","13,7"
Rebecca Lobo*,NYL,C,28,939,28,28,"33,5","4,8","12,6",",376","0,6","2,3",",286","4,1","10,4",",395","2,3","3,8",",610","2,2","7,3","1,9","0,9","1,8","3,1","2,6","12,4"
Wendy Palmer,UTA,F,28,936,28,28,"33,4","5,6","15,0",",374","0,4","1,7",",250","5,2","13,3",",390","4,2","6,2",",676","2,7","8,0","1,7","1,7","0,2","2,5","3,1","15,8"
Teresa Weatherspoon*,NYL,G,28,924,28,28,"33,0","2,3","4,9",",467","0,1","1,3",",086","2,2","3,6",",598","2,3","3,6",",650","0,9","4,1","6,2","3,0","0,1","3,4","2,6","7,0"
Elena Baranova,UTA,F,28,913,28,27,"32,6","4,6","11,8",",390","1,4","3,8",",377","3,2","8,0",",396","1,5","2,2",",694","2,0","7,4","2,2","1,5","2,3","2,9","2,9","12,2"
Penny Toler,LAS,G,28,907,28,28,"32,4","5,1","12,1",",426","0,3","1,4",",184","4,9","10,7",",457","2,6","3,1",",839","0,9","3,4","5,1","1,3","0,1","3,8","2,4","13,1"
Lisa Leslie*,LAS,C,28,902,28,28,"32,2","5,7","13,3",",431","0,4","1,6",",261","5,3","11,6",",455","4,0","6,8",",598","2,3","9,5","2,6","1,4","2,1","3,9","3,5","15,9"
Tina Thompson*,HOU,F,28,885,28,28,"31,6","4,8","11,4",",418","1,3","3,6",",370","3,4","7,8",",440","2,4","2,9",",838","2,4","6,6","1,1","0,8","1,0","2,2","3,8","13,2"
Vicky Bullett,CHA,F,28,875,28,28,"31,3","5,2","11,6",",448","0,3","0,8",",304","4,9","10,8",",458","2,2","2,9",",775","2,4","6,4","2,3","1,9","2,0","2,4","3,0","12,8"
Jennifer Gillom,PHO,F-C,28,874,28,28,"31,2","5,8","13,4",",434","0,7","2,3",",313","5,1","11,1",",458","3,4","4,3",",777","1,6","5,4","0,8","1,3","0,5","2,1","3,3","15,7"
Sophia Witherspoon,NYL,G,28,867,28,28,"31,0","5,0","12,3",",406","1,6","4,5",",349","3,4","7,8",",438","3,0","4,0",",748","1,1","3,0","2,3","1,8","0,3","2,8","2,2","14,5"
Bridget Pettis,PHO,G,28,842,28,28,"30,1","3,8","11,4",",334","1,5","4,8",",306","2,4","6,6",",355","3,5","3,9",",898","1,3","3,8","2,8","1,8","0,4","2,9","2,0","12,6"
Tammi Reiss,UTA,G,28,831,28,26,"29,7","2,6","8,3",",312","1,1","3,6",",297","1,5","4,6",",323","1,5","2,0",",764","1,0","2,8","3,1","0,8","0,1","2,2","2,0","7,7"
Janice Braxton,CLE,F,25,822,25,24,"32,9","3,5","8,4",",417","0,2","0,4",",500","3,3","8,0",",413","4,2","5,5",",768","1,5","7,6","2,0","1,4","1,1","2,1","2,6","11,5"
Ruthie Bolton,SAC,G,23,813,23,23,"35,3","7,1","17,7",",402","2,9","8,3",",344","4,3","9,4",",454","2,3","3,0",",768","1,3","5,8","2,6","2,3","0,0","2,5","3,1","19,4"
Isabelle Fijalkowski,CLE,F-C,28,803,28,28,"28,7","4,5","8,8",",508","0,0","0,1",",250","4,4","8,6",",512","2,9","3,7",",786","2,2","5,6","2,4","0,6","0,6","2,6","4,6","11,9"
Vickie Johnson,NYL,G-F,26,789,26,25,"30,3","4,2","10,4",",404","0,2","0,8",",190","4,0","9,6",",422","1,0","1,3",",771","1,8","4,2","2,5","0,7","0,2","1,9","2,0","9,6"
Janeth Arcain,HOU,G,28,784,28,27,"28,0","3,9","8,9",",440","0,3","1,2",",273","3,6","7,8",",465","2,7","3,0",",894","1,5","3,9","1,6","1,5","0,1","2,4","2,0","10,9"
Umeki Webb,PHO,G-F,28,775,28,17,"27,7","1,7","5,6",",297","0,0","0,5",",067","1,6","5,1",",322","1,6","2,4",",687","1,5","4,2","2,4","2,4","0,3","2,0","3,3","5,0"
Toni Foster,PHO,F-C,28,736,28,28,"26,3","3,4","7,2",",468","0,0","0,2",",167","3,3","7,0",",477","2,0","2,9",",704","2,3","6,1","1,0","1,9","0,8","1,9","2,8","8,8"
Tamecka Dixon,LAS,G,27,715,27,21,"26,5","4,3","9,3",",456","0,8","1,9",",423","3,4","7,4",",465","2,5","3,3",",773","0,8","3,0","2,0","1,8","0,2","2,1","2,8","11,9"
Lynette Woodard*,CLE,G,28,712,28,27,"25,4","3,1","7,8",",401","0,0","0,3",",000","3,1","7,5",",414","1,5","2,3",",672","1,3","4,1","2,4","1,6","0,4","2,5","1,6","7,8"
Rhonda Mapp,CHA,C,28,710,28,23,"25,4","4,3","8,7",",492","0,1","0,3",",500","4,1","8,4",",492","2,9","3,8",",774","1,9","5,5","2,3","0,8","0,4","2,4","3,7","11,6"
Kim Perrot,HOU,G,28,692,28,24,"24,7","2,1","5,8",",364","1,0","3,5",",283","1,1","2,3",",492","0,5","1,3",",405","0,6","2,7","3,1","2,5","0,1","2,3","1,9","5,8"
Pamela McGee,SAC,F-C,27,691,27,23,"25,6","3,8","8,2",",459","0,1","0,3",",286","3,7","8,0",",465","2,9","4,1",",705","2,0","4,4","0,7","1,0","0,5","2,7","4,2","10,6"
Lady Grooms,UTA,F,28,691,28,24,"24,7","2,1","6,0",",347","0,0","0,4",",100","2,0","5,6",",363","1,3","2,0",",655","1,2","3,0","2,4","0,8","0,1","2,8","1,4","5,5"
Wanda Guyton,HOU,C,25,668,25,25,"26,7","2,3","4,9",",467","0,0","0,0",0,"2,3","4,9",",467","1,5","2,7",",559","3,0","5,4","0,5","1,0","0,3","1,7","3,3","6,1"
Kym Hampton,NYL,C,28,663,28,28,"23,7","3,6","7,5",",474","0,0","0,0",",000","3,6","7,5",",476","2,6","4,1",",640","1,9","5,8","1,4","1,4","0,7","1,8","2,4","9,8"
Andrea Congreaves,CHA,F-C,28,658,28,16,"23,5","2,3","4,5",",500","0,6","1,6",",409","1,6","2,9",",549","1,5","2,0",",768","1,4","4,8","1,5","0,6","0,2","1,1","1,9","6,7"
Latasha Byears,SAC,G-F,28,656,28,19,"23,4","3,4","7,5",",459","0,0","0,2",",200","3,4","7,3",",466","1,8","2,5",",739","3,1","6,9","1,7","1,4","0,3","2,4","3,5","8,7"
Jamila Wideman,LAS,G,28,633,28,14,"22,6","0,9","3,8",",236","0,3","1,3",",194","0,6","2,5",",257","1,0","1,2",",794","0,6","2,0","3,7","0,9","0,0","1,8","1,6","3,0"
Nicole Levesque,CHA,G,27,622,27,21,"23,0","1,3","3,6",",367","0,9","2,4",",348","0,5","1,2",",406","0,5","0,6",",933","0,2","1,7","2,8","0,8","0,1","2,6","1,7","4,0"
Michelle Edwards,CLE,G,20,622,20,14,"31,1","3,8","8,5",",447","0,3","1,3",",240","3,5","7,3",",483","2,3","4,3",",523","0,7","3,5","4,5","1,8","0,2","3,9","2,0","10,2"
Katrina Colleton,LAS,F,28,613,28,14,"21,9","2,0","4,5",",437","0,3","0,9",",360","1,6","3,6",",455","0,6","1,1",",567","0,9","2,1","1,6","1,3","0,3","1,3","1,6","4,9"
Kim Williams,UTA,G,28,608,28,10,"21,7","3,1","8,2",",384","0,3","1,2",",265","2,8","7,0",",405","1,5","1,9",",774","1,2","2,9","2,1","1,4","0,3","2,0","3,0","8,1"
Merlakia Jones,CLE,G,28,589,28,1,"21,0","3,3","8,2",",402","0,2","0,4",",417","3,1","7,8",",401","1,4","2,0",",714","1,1","2,9","0,9","0,8","0,1","1,9","2,0","8,2"
Haixia Zheng,LAS,C,28,557,28,21,"19,9","3,9","6,4",",618","0,0","0,0",0,"3,9","6,4",",618","1,4","2,1",",661","1,1","4,4","0,6","0,4","0,7","1,6","2,8","9,3"
Tammy Jackson,HOU,F-C,28,545,28,3,"19,5","1,6","3,9",",409","0,0","0,0",",000","1,6","3,9",",413","0,9","1,5",",610","1,5","4,1","0,4","1,6","0,4","1,8","3,0","4,1"
Penny Moore,CHA,F,28,539,28,9,"19,3","2,0","5,7",",358","0,2","0,9",",200","1,9","4,8",",388","0,6","1,1",",516","0,5","2,6","1,0","0,6","0,4","1,6","1,3","4,8"
Marlies Askamp,PHO,C,28,517,28,1,"18,5","2,5","6,4",",393","0,0","0,0",",000","2,5","6,3",",395","2,5","3,3",",763","2,4","5,2","0,8","0,8","0,3","1,6","2,1","7,5"
Rushia Brown,CLE,F,28,511,28,3,"18,3","2,3","4,4",",520","0,0","0,0",0,"2,3","4,4",",520","1,7","2,3",",734","1,7","4,0","0,7","1,2","0,5","1,0","2,6","6,3"
Linda Burgess,LAS,F,28,492,28,6,"17,6","2,6","4,8",",541","0,0","0,1",",500","2,6","4,8",",541","1,3","1,8",",735","1,6","4,2","0,3","0,7","0,5","1,7","1,6","6,5"
Tora Suber,CHA,G,28,475,28,8,"17,0","1,4","3,9",",370","0,8","2,1",",397","0,6","1,8",",340","1,0","1,5",",683","0,2","1,5","2,0","0,5","0,1","1,8","1,1","4,7"
Kisha Ford,NYL,G-F,28,473,28,3,"16,9","1,5","4,1",",377","0,1","0,7",",150","1,4","3,4",",426","1,0","1,6",",614","1,0","1,7","0,9","1,0","0,2","1,4","2,0","4,1"
Dena Head,UTA,G,27,471,27,4,"17,4","2,0","5,0",",390","0,4","1,2",",313","1,6","3,9",",413","1,4","1,7",",844","0,8","2,3","1,7","0,5","0,3","2,3","1,7","5,7"
Sharon Manning,CHA,F-C,28,438,28,5,"15,6","2,1","4,5",",464","0,0","0,0",0,"2,1","4,5",",464","0,8","1,8",",420","1,5","3,5","0,5","0,9","0,2","1,0","1,1","4,9"
Tajama Abraham,SAC,C,28,422,28,5,"15,1","1,7","4,5",",381","0,0","0,0",0,"1,7","4,5",",381","0,9","1,4",",684","1,1","2,4","0,5","0,4","0,4","1,8","2,5","4,4"
Tiffany Woosley,HOU,G,26,397,26,4,"15,3","1,1","3,4",",330","0,6","1,9",",320","0,5","1,5",",342","0,1","0,3",",250","0,3","1,1","1,1","0,7","0,0","1,2","0,7","2,9"
Fran Harris,HOU,G-F,25,369,25,1,"14,8","1,5","4,3",",346","0,3","1,0",",333","1,2","3,3",",349","0,9","1,2",",710","0,6","2,2","1,0","0,7","0,1","1,2","1,1","4,2"
Mikiko Hagiwara,TOT,G,26,360,26,7,"13,8","1,0","3,3",",291","0,7","2,3",",279","0,3","1,0",",320","0,3","0,6",",563","0,3","0,9","0,8","0,2","0,1","0,6","0,6","2,9"
Trena Trice,NYL,F-C,28,340,28,0,"12,1","1,8","3,3",",554","0,1","0,3",",250","1,8","3,0",",583","1,1","1,6",",667","1,1","2,4","0,1","0,3","0,3","1,4","2,3","4,8"
Sue Wicks,NYL,F,28,332,28,0,"11,9","1,4","3,8",",355","0,1","0,3",",286","1,3","3,6",",360","0,8","1,2",",667","1,3","3,4","1,0","0,6","0,6","1,6","1,9","3,6"
Mwadi Mabika,LAS,G,21,325,21,1,"15,5","2,5","6,5",",390","0,3","1,8",",184","2,2","4,7",",469","0,6","1,1",",542","1,0","2,6","1,0","1,1","0,3","1,3","2,3","6,0"
Karen Booker,UTA,C,26,321,26,4,"12,3","0,8","2,3",",333","0,0","0,1",",000","0,8","2,2",",351","0,8","1,4",",568","1,3","3,1","0,9","0,9","0,6","1,9","2,4","2,3"
Tia Jackson,PHO,F,26,320,26,6,"12,3","1,0","2,8",",342","0,1","0,3",",375","0,8","2,5",",338","0,8","1,0",",840","1,0","2,2","1,0","0,9","0,3","1,4","1,2","2,8"
Rhonda Blades,NYL,G,28,290,28,0,"10,4","0,9","2,5",",357","0,6","1,9",",315","0,3","0,6",",500","0,5","0,7",",650","0,2","0,8","1,1","0,5","0,0","1,4","2,0","2,9"
Deborah Carter,UTA,G-F,18,286,18,7,"15,9","1,7","4,3",",385","0,1","0,4",",143","1,6","3,9",",408","0,6","0,8",",714","1,2","2,7","0,4","0,7","0,1","0,8","1,8","3,9"
Daedra Charles,LAS,F-C,28,282,28,1,"10,1","1,0","2,4",",403","0,0","0,0",",000","1,0","2,4",",409","0,4","0,5",",667","0,6","1,7","0,4","0,4","0,4","0,5","1,5","2,3"
Heidi Burge,LAS,F-C,22,282,22,6,"12,8","1,5","3,3",",444","0,0","0,2",",000","1,5","3,1",",471","1,0","2,0",",511","1,0","3,1","0,7","0,5","0,5","1,1","2,4","4,0"
Nancy Lieberman*,PHO,G,25,279,25,0,"11,2","1,0","3,1",",325","0,2","1,0",",231","0,8","2,0",",373","0,3","0,4",",800","0,2","1,3","1,6","0,6","0,1","1,6","1,4","2,6"
